eval_count,similarity
100,0.11128897362337578
200,0.11224998866160407
300,0.11348213630693409
400,0.11515055644469564
500,0.11783021023764674
600,0.12115367670813124
700,0.12260122650761086
800,0.12469770253928585
900,0.1254638359997436
1000,0.12669308025429446
1100,0.13093575418993214
1200,0.1328958955303911
1300,0.1335614220648753
1400,0.1322270779685529
1500,0.1322652358863534
1600,0.13546056592413172
1700,0.1380091002364184
1800,0.13532428619855266
1900,0.13547539547866988
2000,0.13640271592962247
2100,0.13788147207272547
2200,0.140855490803125
2300,0.1423575561665192
2400,0.14230353487729472
2500,0.14800861141011357
2600,0.14840620727699444
2700,0.15213168764751772
2800,0.14848633925678317
2900,0.15528924582757825
3000,0.15398685978796178
3100,0.1587495029055945
3200,0.16536601010236016
3300,0.16038726233523642
3400,0.1622397608684256
3500,0.16123568422561138
3600,0.16488787624415358
3700,0.16207190098880156
3800,0.15864977821081375
3900,0.16289968012426354
4000,0.16498460143719826
4100,0.16210799339778273
4200,0.16700630237924838
4300,0.1664738484718057
4400,0.16536821990298245
4500,0.1660271546635179
4600,0.16776021473307565
4700,0.16891891891891972
4800,0.16814087147923293
4900,0.16463560652422574
5000,0.1676397675395231
