eval_count,LS_avg_improvement,LS_successful_rate
300,10.924699548294448,0.62
500,7.167696182402502,0.57
700,8.955526474700461,0.6
900,8.61168142995534,0.65
1100,10.871379218203694,0.59
1300,11.67524632979269,0.62
1500,11.656776806060417,0.69
1700,6.125040194050595,0.41
1900,7.665888612018631,0.52
2100,8.523642118258596,0.47
2300,15.587713585716498,0.65
2500,7.292669050915648,0.51
2700,9.963628749363199,0.51
2900,5.728391657897568,0.36
3100,9.885259856611365,0.52
3300,10.589699318012471,0.63
3500,13.414724293315352,0.54
3700,10.308905305854502,0.5
3900,12.342502807932597,0.52
4100,8.391983236011198,0.49
4300,13.89674786477313,0.54
4500,12.730539029071394,0.56
4700,8.126010093135447,0.4
4900,11.957337541705789,0.48
5100,9.370453517056552,0.42
5300,9.273816609350217,0.41
5500,10.031006386180598,0.38
5700,12.796473750349111,0.45
5900,12.203594194981768,0.45
6100,8.55052401068993,0.37
6300,13.38186614730165,0.48
6500,10.115894660785994,0.44
6700,5.787895677420929,0.31
6900,8.940323855135393,0.44
7100,10.354827523510695,0.38
7300,11.17314841114163,0.45
7500,11.993978676931475,0.45
7700,8.355959478573155,0.34
7900,10.015270636279821,0.42
8100,13.67188548494342,0.49
8300,9.388934783262071,0.5
8500,11.472453468383842,0.46
8700,16.781751002933266,0.57
8900,15.375479799378974,0.51
9100,14.637743590507407,0.51
9300,7.560759372170931,0.33
9500,12.875470151627798,0.53
9700,19.051595270662546,0.55
9900,8.488633404013079,0.3
10000,0.6021951200594259,0.05
