eval_count,LS_avg_improvement,LS_successful_rate
300,10.78410068164954,0.61
500,10.750441723680822,0.69
700,10.531185696364599,0.72
900,7.164302507590179,0.54
1100,9.44508486237065,0.65
1300,11.005193407901563,0.72
1500,9.436337261287079,0.63
1700,9.155164275967572,0.67
1900,8.201191445953986,0.69
2100,10.778842592116591,0.67
2300,8.211247836899753,0.56
2500,4.805320263462484,0.61
2700,4.527711258114144,0.53
2900,5.6462791666701015,0.58
3100,6.604409487673973,0.62
3300,10.54296245258557,0.84
3500,5.826333596002907,0.49
3700,5.448654039179551,0.54
3900,4.600985717771594,0.6
4100,3.9275919461832105,0.48
4300,4.338906620717774,0.47
4500,7.317435406880061,0.55
4700,4.300264940713305,0.42
4900,3.262704621371146,0.42
5100,4.8510195869017165,0.54
5300,3.586772804180066,0.69
5500,6.116998944971948,0.53
5700,3.997351983183668,0.47
5900,4.914431758828443,0.56
6100,5.700660628354528,0.6
6300,4.266614062955366,0.61
6500,2.040586762996343,0.42
6700,1.1288417158798634,0.27
6900,3.679440902496615,0.53
7100,5.427232959763494,0.5
7300,3.50667325424438,0.51
7500,5.368100892516544,0.67
7700,5.582342207722386,0.5
7900,5.503116482598875,0.55
8100,5.330122215313946,0.61
8300,4.239374312055199,0.47
8500,5.91588675657636,0.41
8700,2.1620588908884053,0.44
8900,2.468907883640781,0.49
9100,4.4140462297677985,0.53
9300,2.6952181765127996,0.51
9500,3.08421788452786,0.44
9700,4.3595197359986,0.56
9900,6.152319710398745,0.6
10000,0.6903620084363863,0.15
