eval_count,score
100,27.954473106337456
300,31.290224939132614
500,37.82952323428772
1500,38.961213694198456
2500,41.366830192931516
3700,41.459153288762856
4600,42.20077026405461
4900,45.868942648976045
5100,50.26260393304468
6500,57.763422011458594
10000,57.763422011458594
