eval_count,LS_avg_improvement,LS_successful_rate
200,2.799261159589906,0.55
300,1.3915597573159282,0.6
400,0.12977569181452403,0.2
500,0.2952447799573264,0.1
600,0.41045419160057994,0.2
700,0.6096736740832762,0.25
800,0.24169309693658816,0.15
900,0.11548961018028212,0.25
1000,0.43962122556926586,0.15
1100,0.9574297698087741,0.3
1200,0.0,0.0
1300,0.16295161853475015,0.1
1400,0.027879472349206225,0.1
1500,0.2493087743664141,0.15
1600,0.3126167778743998,0.1
1700,0.06355214542330731,0.05
1800,1.1396060643331862,0.1
1900,0.016175570849633124,0.05
2000,0.6041229861653198,0.15
