eval_count,LS_avg_improvement,LS_successful_rate
300,9.584833709809466,0.59
500,10.13847309851178,0.67
700,13.41594207373005,0.66
900,10.099995205388625,0.52
1100,13.337091385349238,0.55
1300,12.952340559826842,0.62
1500,11.45556662372959,0.58
1700,9.458962776796886,0.46
1900,10.261627797181097,0.53
2100,10.218551306060299,0.5
2300,16.112448236266044,0.63
2500,12.653242569608373,0.54
2700,9.73138407594985,0.49
2900,12.897789694186274,0.5
3100,9.198079373844461,0.4
3300,12.18579671732267,0.48
3500,6.945630087773821,0.39
3700,14.709764246885577,0.54
3900,13.095971165033493,0.51
4100,17.015877041527872,0.56
4300,16.53242995946274,0.61
4500,6.926856368307765,0.44
4700,12.660247576502357,0.58
4900,10.449549291450257,0.48
5100,9.42909091485524,0.48
5300,8.371031388758711,0.39
5500,3.382620166443528,0.28
5700,7.156872916735335,0.42
5900,14.125045573656896,0.58
6100,8.716516403332337,0.42
6300,8.158705834084449,0.43
6500,8.42262076242993,0.47
6700,11.86320322028995,0.59
6900,9.794069136537768,0.47
7100,5.638044999277776,0.34
7300,15.21143278519831,0.64
7500,9.018027415325799,0.45
7700,7.537367368100381,0.46
7900,11.61200237313566,0.45
8100,6.339307323644719,0.43
8300,8.457102386201479,0.49
8500,13.134263015043695,0.64
8700,10.426433497011454,0.56
8900,10.888748264631285,0.52
9100,11.233691669707868,0.54
9300,6.28797975017253,0.36
9500,12.029651076280237,0.5
9700,9.03243700439424,0.43
9900,9.976961171890002,0.55
10000,0.18278758400558284,0.05
