eval_count,LS_avg_improvement,LS_successful_rate
700,0.3354847978252256,0.67
800,0.44197851510594144,0.13
900,0.24951799729015442,0.22
1000,1.316654527103118,0.22
1100,0.2883710327416466,0.1
1700,5.132316956922438,0.58
1800,0.12064257661807201,0.07
1900,0.09522960065918629,0.13
2000,0.07012354513963985,0.07
2100,0.1488751059949146,0.09
2700,5.179485901386503,0.51
2800,0.27281888095751294,0.07
2900,0.3395671472311726,0.14
3000,0.1467742327503007,0.1
3100,0.0591314701775379,0.04
3700,1.7919243237018552,0.31
3800,0.20973620595762324,0.06
3900,0.15730987837297686,0.05
4000,0.14851922108678925,0.08
4100,0.10778001576443554,0.07
4700,2.5720647424384913,0.37
4800,0.4533306534564309,0.1
4900,0.0029528188039433445,0.01
5000,0.0689123291850995,0.03
5100,0.39052116033435097,0.13
5700,1.2939894922848942,0.24
5800,0.3014209980726086,0.09
5900,0.17010260085721185,0.05
6000,0.07551310545851493,0.02
6100,0.3215065991397477,0.07
6700,2.77256159749532,0.36
6800,0.1603764546225714,0.05
6900,0.027535602311984562,0.03
7000,0.18871297413728857,0.06
7100,0.017766007018618454,0.03
7700,2.9107092242937593,0.34
7800,0.1129816354964158,0.03
7900,0.14789017724317768,0.06
8000,0.2317019980184773,0.06
8100,0.3241761459360674,0.09
8700,2.9362615977946307,0.38
8800,0.1618627181016488,0.08
8900,0.1512546148659836,0.02
9000,0.19999932333832734,0.09
9100,0.15333676114649342,0.04
9700,3.548437748941863,0.35
9800,0.11543288696276705,0.05
9900,0.1428771391679469,0.05
10000,0.3326427175460312,0.12
10000,0.0,0.0
