eval_count,LS_avg_improvement,LS_successful_rate
700,0.2809025025292478,0.65
800,0.048353217832253256,0.2
900,0.022965445191014833,0.08
1000,0.019557541990381965,0.08
1100,0.0297938722783324,0.1
1700,0.3897599163017208,0.56
1800,0.04012044213146311,0.08
1900,0.03446984885022966,0.1
2000,0.029346469637374622,0.09
2100,0.03942695925066441,0.08
2700,0.7062923860298003,0.47
2800,0.003896004343967201,0.05
2900,0.006594723186731839,0.04
3000,0.027354206892515692,0.06
3100,0.004975633164818732,0.01
3700,0.6154142947974229,0.53
3800,0.011432660062161544,0.07
3900,0.012937699534391073,0.06
4000,0.020967224854085274,0.09
4100,0.007993716788262653,0.04
4700,0.7909848772449455,0.6
4800,0.02039674817335445,0.06
4900,0.005508114829185313,0.04
5000,0.040868677603301554,0.1
5100,0.03309521041704677,0.09
5700,0.6774599470277813,0.55
5800,0.016317207177407277,0.08
5900,0.009631114963085432,0.05
6000,0.005590575739811827,0.06
6100,0.030587440142600925,0.08
6700,0.5197520043584345,0.46
6800,0.03222973816178854,0.08
6900,0.024318564479512438,0.09
7000,0.006812390548325187,0.03
7100,0.01620340814066082,0.07
7700,0.40210146198761193,0.3
7800,0.010697767461855587,0.07
7900,0.018391337131312257,0.06
8000,0.016611568027254463,0.07
8100,0.0019591903351467987,0.04
8700,0.4446744725179198,0.32
8800,0.008286905500329355,0.04
8900,0.026106564163136222,0.09
9000,0.013965144706834982,0.08
9100,0.011886933665479686,0.05
9700,0.8526068709361545,0.51
9800,0.0031473600013199386,0.03
9900,0.011279348174192067,0.05
10000,0.01809084472736579,0.08
10000,0.0,0.0
