eval_count,LS_avg_improvement,LS_successful_rate
300,7.255694547302955,0.62
500,7.341208625536604,0.46
700,9.715815345204138,0.61
900,9.840924051319893,0.7
1100,10.239635922944597,0.58
1300,7.659293639927657,0.59
1500,8.058944943428859,0.55
1700,9.516639143436556,0.68
1900,8.260426645741374,0.56
2100,6.629060733206298,0.57
2300,6.626683030587474,0.6
2500,9.363776804895217,0.68
2700,12.656213550846747,0.64
2900,7.507795859640888,0.58
3100,11.602549084996186,0.72
3300,6.224082034236063,0.59
3500,5.704033620925106,0.58
3700,6.638095105687832,0.68
3900,8.21464464298287,0.62
4100,9.162291131589711,0.55
4300,6.386903062051335,0.52
4500,12.58363255635548,0.65
4700,5.795679086315784,0.47
4900,7.945124055261332,0.59
5100,6.771132188098218,0.62
5300,6.853275947402405,0.56
5500,4.974422353103777,0.47
5700,9.278009547098684,0.52
5900,6.200146207649077,0.46
6100,3.8382782893043013,0.46
6300,4.307307001169642,0.41
6500,4.75436100092341,0.51
6700,3.3406407296568705,0.41
6900,8.095708503522909,0.6
7100,3.5113191827747414,0.38
7300,4.463316874284123,0.42
7500,4.616386731883975,0.4
7700,7.34056391466256,0.49
7900,7.242491065403206,0.56
8100,7.772280429300605,0.56
8300,5.732230651249092,0.47
8500,5.117017839838743,0.47
8700,5.94705736869389,0.53
8900,6.311759657113397,0.52
9100,7.709476972103614,0.57
9300,3.11655372406527,0.35
9500,4.097959695475206,0.53
9700,8.07797496016463,0.51
9900,6.131239512562921,0.57
10000,0.0,0.0
