eval_count,LS_avg_improvement,LS_successful_rate
700,0.37289924499148613,0.57
800,0.0700406651788557,0.13
900,0.06486281139802194,0.14
1000,0.11274482363946722,0.16
1100,0.03377023925324207,0.06
1700,0.5774853630956192,0.54
1800,0.0626913859117924,0.1
1900,0.0790068864505706,0.1
2000,0.09180700692372713,0.1
2100,0.09426835759139315,0.1
2700,0.8148875761469542,0.62
2800,0.033051851480312866,0.06
2900,0.025821756927734477,0.05
3000,0.07038448180859817,0.1
3100,0.07079886090912932,0.15
3700,0.6995732083006944,0.64
3800,0.0785001057142707,0.04
3900,0.08873298008737109,0.16
4000,0.04265939628599364,0.03
4100,0.11248653916431958,0.18
4700,0.788064068146062,0.45
4800,0.07159988051518769,0.1
4900,0.008205892798721557,0.01
5000,0.09826842928728975,0.14
5100,0.06938488889210387,0.09
5700,0.8348094885370557,0.58
5800,0.040423262414873394,0.06
5900,0.08131322991950835,0.08
6000,0.016546371432252956,0.07
6100,0.051849354483933456,0.06
6700,0.5234000485806926,0.36
6800,0.08649181092240348,0.16
6900,0.027336817342299077,0.05
7000,0.12206821082403872,0.18
7100,0.10097602220141212,0.08
7700,0.3428286034084805,0.39
7800,0.12661510115316266,0.12
7900,0.07132801251277136,0.08
8000,0.047517418528486365,0.1
8100,0.04169852775989244,0.09
8700,0.9054798877960678,0.54
8800,0.10560202239079221,0.1
8900,0.09774800246539743,0.1
9000,0.15878382833048216,0.12
9100,0.022999434581687534,0.05
9700,0.8310624667160151,0.58
9800,0.07586862969157931,0.09
9900,0.04791750724071054,0.06
10000,0.10640682158242402,0.13
10000,0.0,0.0
