eval_count,LS_avg_improvement,LS_successful_rate
700,0.4980215679430522,0.64
800,0.16259534045274093,0.05
900,0.18430901090017307,0.26
1000,0.6042176857989193,0.17
1100,0.432791992040002,0.14
1700,8.484762492559003,0.53
1800,0.16687385037561098,0.07
1900,0.3417307262273123,0.11
2000,0.15944806624296398,0.07
2100,0.17640495344166573,0.08
2700,2.0970927173587572,0.21
2800,0.20220459727810877,0.08
2900,0.2470553094202397,0.1
3000,0.58199497660815,0.07
3100,0.15756982564481084,0.07
3700,9.153660933559326,0.46
3800,0.36862778322104456,0.06
3900,0.4153755593001223,0.12
4000,0.26676041873327244,0.07
4100,0.7815085768577202,0.13
4700,8.009704186963734,0.34
4800,0.16628461407685521,0.09
4900,0.2507371905545473,0.08
5000,0.4744492962025306,0.08
5100,0.7874761581437565,0.11
5700,8.22360961245682,0.41
5800,0.2544922413206521,0.06
5900,0.4922643502488518,0.11
6000,0.14583362262486957,0.05
6100,0.050107213217387564,0.03
6700,6.323397454815766,0.32
6800,0.06507439409787694,0.05
6900,0.21981391562726002,0.05
7000,0.1823358773295486,0.07
7100,0.13060894702395387,0.06
7700,8.042440476950269,0.29
7800,0.322260298571213,0.08
7900,0.019204026724169553,0.04
8000,0.21131303651623695,0.04
8100,0.11433949888531501,0.06
8700,5.6806442935255825,0.34
8800,0.2899187256546034,0.04
8900,0.2063486856335259,0.08
9000,0.278275256209974,0.08
9100,0.38602371885652365,0.1
9700,9.253476203573975,0.39
9800,0.23596383463501383,0.09
9900,0.4036643845833179,0.11
10000,0.06082080576758514,0.06
10000,0.0,0.0
