eval_count,similarity
100,0.11161016261261116
200,0.11293943708245274
300,0.11582415319673285
400,0.11794363485602428
500,0.12107188979766309
600,0.12305596436099091
700,0.13081671916952697
800,0.1301138693498923
900,0.13851423198754312
1000,0.1367629993921537
1100,0.136802308228028
1200,0.13857782754758297
1300,0.1382975156737098
1400,0.1442089193944893
1500,0.14400921658985452
1600,0.14889725788402883
1700,0.15797132900161526
1800,0.1587780187069332
1900,0.16032907948435401
2000,0.15756101908556788
2100,0.15869860729949284
2200,0.15841622182111195
2300,0.16030000388605792
2400,0.16708973562690815
2500,0.16635524069418725
2600,0.1687576708032183
2700,0.16034154368416145
2800,0.15722471381925562
2900,0.15653856857337664
3000,0.16250820748522332
3100,0.17697026899481244
3200,0.17690449301674124
3300,0.17643536406278976
3400,0.18391094994649804
3500,0.18788716142353687
3600,0.19385005795920224
3700,0.19450818899122388
3800,0.19085735437005114
3900,0.179866571706808
4000,0.17274833882405544
4100,0.1789329091960714
4200,0.18324917445321814
4300,0.19008924594092083
4400,0.19628525203819067
4500,0.19806972054162517
4600,0.2111774744027241
4700,0.2148512101114531
4800,0.21368259285479482
4900,0.20980265834802198
5000,0.191140354941845
5100,0.1812682183714463
5200,0.17725671068839927
5300,0.18044093202297873
5400,0.18354815265273328
5500,0.18929833417465475
5600,0.1938561313365424
5700,0.19017688371163724
5800,0.19221509451546315
5900,0.18177411536597216
6000,0.18900920990331888
6100,0.18962320528340196
6200,0.19687857961053226
6300,0.21417816161580322
6400,0.2328097074593089
6500,0.252520099579641
6600,0.2666795965865007
6700,0.24093218854037712
6800,0.23173723338513114
6900,0.21705956640705898
7000,0.20974220775918062
7100,0.2177700348431927
7200,0.2246487310750339
7300,0.22772022155566093
7400,0.23548552834388375
7500,0.23349497160322574
7600,0.24433826287834567
7700,0.2230935640886811
7800,0.2222242175013785
7900,0.2142708730131135
8000,0.21988663622309343
8100,0.20748105425524171
8200,0.2130828569460592
8300,0.2147915437220033
8400,0.2201839759443347
8500,0.23823733251193
8600,0.25184175180104823
8700,0.23900112016685662
8800,0.22884882108181867
8900,0.2222401810247181
9000,0.2227041229506627
9100,0.20743931876088562
9200,0.21642939592149527
9300,0.22649901164066127
9400,0.22798452468679503
9500,0.22791314437260413
9600,0.2270808866705672
9700,0.21215498028457716
9800,0.20419107334377312
9900,0.19319334946529756
10000,0.19213451745124288
10000,0.187719005506422
