eval_count,score
11,6.567674246448535
56,7.5728534008595005
91,7.946956440687628
166,19.650652601687064
296,20.615586069316667
301,40.64447368999084
306,51.262171210139385
311,70.08086533716285
696,70.4146128286569
871,70.49048333618796
1000,70.49048333618796
