eval_count,similarity
100,0.11115202902975269
200,0.11252148137370342
300,0.11364262493799994
400,0.11564339781327578
500,0.1178526532322443
600,0.12027641707486442
700,0.12199810718086984
800,0.13027138556118248
900,0.12944289868411685
1000,0.1359217969136052
1100,0.14420387806468973
1200,0.1495793646956398
1300,0.16401373076566078
1400,0.17183681404132436
1500,0.1865924820192685
1600,0.18526003772567995
1700,0.18606224627875428
1800,0.18184089105710294
1900,0.18060156740269517
2000,0.1811276016510038
2100,0.18123370727277963
2200,0.18609302395524552
2300,0.18314340683735122
2400,0.18514639656487955
2500,0.18496375457738548
2600,0.18337680042676754
2700,0.19073380496601167
2800,0.20230174429058953
2900,0.20758198439989264
3000,0.21230420834119026
3100,0.21503788142072075
3200,0.2125010732377362
3300,0.22520883000600153
3400,0.23242491970775114
3500,0.24821983752883242
3600,0.25908091698942826
3700,0.30354689952904834
3800,0.30901962742846517
3900,0.3707309766327196
4000,0.39360687022902024
4100,0.4043853342918832
4200,0.4288684803327031
4300,0.43690862872475933
4400,0.4484020581201559
4500,0.43729460404961884
4600,0.456187562207395
4700,0.48228691687126674
4800,0.46969294416821583
4900,0.4353715170278685
5000,0.44947697225047634
