eval_count,LS_avg_improvement,LS_successful_rate
700,11.255080558074772,0.66
800,0.7496168886360652,0.09
900,0.6319994865469716,0.08
1000,0.28726707788888034,0.07
1100,0.376591118181408,0.05
1700,7.3885863922755775,0.49
1800,0.5575403324960112,0.13
1900,0.13062402139656498,0.04
2000,0.45275159518035807,0.13
2100,0.6145372432877536,0.11
2700,6.49097877144126,0.5
2800,0.27893470854230956,0.09
2900,0.25136562102570403,0.08
3000,0.41952149321593196,0.06
3100,0.28524780696492485,0.07
3700,6.038481541798019,0.49
3800,0.05877641926347511,0.03
3900,0.29880958557718185,0.04
4000,0.7218881235594367,0.13
4100,0.46560733811835375,0.07
4700,8.111950441804371,0.64
4800,0.11919837060183905,0.04
4900,0.38667628902961787,0.09
5000,0.2321895113313761,0.07
5100,0.44668500384015336,0.11
5700,5.679604572419443,0.55
5800,0.2562647785091307,0.08
5900,0.3747327550276671,0.04
6000,0.4576752936922276,0.11
6100,0.18715686176795007,0.03
6700,3.4897326269891944,0.42
6800,0.25428151254943043,0.06
6900,0.9941023297095274,0.15
7000,0.2430535419526274,0.06
7100,0.2654005436433361,0.07
7700,6.190267030098871,0.64
7800,0.17393189435658582,0.06
7900,0.4720939193500498,0.09
8000,0.7181865118856515,0.14
8100,0.11386710702689375,0.06
8700,7.738513606344217,0.6
8800,0.5706491991652247,0.12
8900,0.18793633782616717,0.05
9000,0.3410191208578818,0.07
9100,0.20274228493597557,0.07
9700,3.8315562058301778,0.48
9800,0.26879615096136095,0.06
9900,0.13993076221965262,0.05
10000,1.0560180504241679,0.18
10000,0.0,0.0
