eval_count,score
100,20.058799338426233
200,21.791933744253395
400,24.928777400467535
600,28.40881298424089
1400,31.359566805880927
1500,34.725179791224946
1800,51.51865542888341
5200,51.85266733470044
5300,58.854748695411814
10000,58.854748695411814
