eval_count,score
100,5.783061316679013
200,6.077474525657236
800,6.22729005225271
1000,6.305421922541215
1400,6.706877745571479
1900,6.877508873710032
2200,6.9241263552617
3100,7.343319357093761
3400,7.415417495522197
3700,7.576702308155554
4400,7.965105849629836
4600,7.985309502503187
5000,8.300180244660602
7200,8.356316759992241
10000,8.356316759992241
