eval_count,LS_avg_improvement,LS_successful_rate
300,0.429661970738761,0.69
500,0.8548817939789187,0.81
700,1.2802611042274665,0.71
900,3.2319365892110206,0.75
1100,4.574540434919871,0.68
1300,6.8018771702244445,0.74
1500,5.731783183358033,0.69
1700,6.029500770555853,0.63
1900,4.448572879015307,0.53
2100,2.870380233522423,0.44
2300,2.5670054871065195,0.43
2500,2.7654437298087746,0.44
2700,2.128926859243623,0.37
2900,2.5756771735931987,0.44
3100,1.972357828965003,0.27
3300,2.6083913278004642,0.31
3500,2.2500781540131585,0.43
3700,3.0398287643287922,0.36
3900,2.258231594004736,0.34
4100,3.246935119233139,0.29
4300,2.93745644033848,0.38
4500,1.1783256999262648,0.21
4700,2.3804096115457742,0.31
4900,1.2432482721475504,0.17
5100,2.5211158853469966,0.32
5300,1.5971163391321896,0.23
5500,4.000424183593038,0.35
5700,3.1234213761150555,0.39
5900,1.5502931122839174,0.21
6100,2.4505436527949707,0.3
6300,2.02213302611541,0.26
6500,1.3427654059567473,0.22
6700,2.4498438232315563,0.33
6900,1.2583783936399107,0.22
7100,1.6870875937689085,0.28
7300,1.8311208638741434,0.25
7500,1.4690428092314862,0.27
7700,2.600836315404363,0.33
7900,2.064477302102275,0.23
8100,0.9513449204159083,0.2
8300,2.0398019514750056,0.31
8500,1.7661870233013246,0.24
8700,2.330414157295867,0.24
8900,2.663309568793561,0.3
9100,3.2053906747522416,0.34
9300,1.770101690519611,0.31
9500,1.0561574271066412,0.21
9700,1.31654294487051,0.15
9900,2.123250193926145,0.33
10000,0.0,0.0
