eval_count,LS_avg_improvement,LS_successful_rate
300,0.43207229172587025,0.76
500,0.4372243623057217,0.8
700,0.3794549211238184,0.65
900,0.3805608027393442,0.57
1100,0.4931274091428832,0.63
1300,0.44964572248892204,0.64
1500,0.43099984842281935,0.54
1700,0.35185858585120866,0.42
1900,0.4388483230092784,0.49
2100,0.3860817452454535,0.52
2300,0.36581191791495626,0.46
2500,0.4691726530309446,0.49
2700,0.42642172009705687,0.55
2900,0.7068324831326827,0.68
3100,0.42376414675228813,0.41
3300,0.5123112997738961,0.59
3500,0.7164783028783605,0.65
3700,0.29017485561824913,0.37
3900,0.7588536934996593,0.52
4100,0.4765020712378888,0.53
4300,0.24158270491677483,0.38
4500,0.47671670481700057,0.57
4700,0.43719791963374477,0.37
4900,0.5063057539061241,0.52
5100,0.6122343250827176,0.49
5300,0.6897227391066051,0.56
5500,0.6278385835238672,0.53
5700,0.5031156721211714,0.48
5900,0.5341471186264303,0.46
6100,0.44224537813999887,0.4
6300,0.4087392783104087,0.45
6500,0.4475275647193683,0.46
6700,0.42724000335751405,0.49
6900,0.49482948988978215,0.47
7100,0.529978233615721,0.47
7300,0.42565128674383523,0.48
7500,0.2964314176136311,0.4
7700,0.42778218672128526,0.48
7900,0.485429213394505,0.45
8100,0.5625899213801455,0.59
8300,0.48499667947874464,0.45
8500,0.6374118188231936,0.66
8700,0.4614757453990738,0.5
8900,0.5834146787178432,0.54
9100,0.47323427551418684,0.44
9300,0.7186319634024458,0.56
9500,0.436756230177188,0.4
9700,0.5003343212382597,0.52
9900,0.4067515246571854,0.44
10000,0.0,0.0
