eval_count,LS_avg_improvement,LS_successful_rate
700,13.891878322285418,0.67
800,0.9263097385658035,0.11
900,0.7893972785912107,0.07
1000,0.41320338923405997,0.08
1100,1.26061863663259,0.12
1700,8.241660387206368,0.42
1800,0.8382978320951356,0.07
1900,1.0243149400620177,0.11
2000,0.7879180152467713,0.08
2100,0.038390651172837166,0.02
2700,12.996183622794861,0.4
2800,0.8597928076866702,0.07
2900,0.2009888160157933,0.02
3000,0.11622728734642461,0.03
3100,0.6206777209853074,0.07
3700,14.902921949710343,0.44
3800,0.7343206201088514,0.11
3900,0.9112119756910935,0.08
4000,0.5701422627198458,0.06
4100,0.4203842509536412,0.07
4700,14.29539507150628,0.5
4800,0.7822749614474602,0.08
4900,0.7678240039238253,0.1
5000,0.6758354097533587,0.09
5100,1.6438879081139877,0.13
5700,14.975467027399688,0.48
5800,0.838467725824248,0.08
5900,0.7255043906280773,0.07
6000,1.4117942718806125,0.1
6100,0.11471223746488941,0.04
6700,17.205679127473374,0.42
6800,0.8758347138142938,0.07
6900,0.4720086176490249,0.04
7000,0.9773499830525414,0.1
7100,1.1946653880409186,0.12
7700,12.569853887974269,0.39
7800,0.41489844724630237,0.03
7900,0.9720644249908276,0.09
8000,1.01268371865656,0.08
8100,1.778739272836296,0.13
8700,9.91222758914579,0.44
8800,0.5823811451423052,0.07
8900,0.1416890910978415,0.03
9000,0.7640615056196627,0.09
9100,0.9479447304099071,0.09
9700,11.297758480604365,0.45
9800,0.6288009813307486,0.06
9900,0.34409270912307305,0.06
10000,0.4582392061663592,0.07
10000,0.0,0.0
