eval_count,score
100,12.3394553618871
200,15.522497532035016
300,22.658344955728346
400,28.44862022524711
500,29.007428191326355
700,36.18111896415205
900,37.68649487845105
1100,53.793386895446694
2100,54.834178622685876
2400,55.3759412072679
5400,97.47181246149563
6700,109.6771796363094
7900,115.80190935404248
8400,162.73878968438237
8500,163.15924797813253
10000,163.15924797813253
