eval_count,LS_avg_improvement,LS_successful_rate
700,9.831801718252327,0.58
800,0.6590031066618426,0.11
900,0.49148314102901197,0.11
1000,0.4019064306222473,0.06
1100,0.5022478192865572,0.08
1700,13.388408853741796,0.54
1800,0.44198092122090654,0.07
1900,0.5185691762658954,0.05
2000,0.653146356776429,0.06
2100,0.9047732497901103,0.08
2700,5.474113578089981,0.35
2800,1.2697956758426698,0.1
2900,0.49354155737078614,0.04
3000,0.47049259056043874,0.09
3100,0.27802722372530725,0.05
3700,11.934948757728533,0.44
3800,0.8181506151675371,0.08
3900,1.254986482225071,0.11
4000,0.004836459034288083,0.01
4100,0.6139419515531125,0.08
4700,10.00487182012864,0.43
4800,0.8173457943704647,0.09
4900,0.9205026823165575,0.11
5000,0.625554895491622,0.07
5100,0.9856261935679853,0.1
5700,15.906877783413114,0.59
5800,0.37253440303233754,0.09
5900,0.04289525957605534,0.02
6000,0.22120910333895602,0.05
6100,0.7996430775370562,0.08
6700,14.5236795213543,0.5
6800,0.6336413974447813,0.06
6900,0.5578464250200883,0.1
7000,0.017432142536096932,0.02
7100,0.2571377938044284,0.08
7700,19.242372695773575,0.54
7800,0.07312297283394799,0.07
7900,1.342148838654059,0.1
8000,0.8828567205982268,0.11
8100,0.06928338070555248,0.07
8700,9.520770183552633,0.42
8800,0.02343272291425251,0.02
8900,0.05468964943946446,0.05
9000,0.6595976245802453,0.12
9100,0.15206372350612568,0.06
9700,14.919452303781075,0.57
9800,0.0425932712107172,0.05
9900,0.2366106329113466,0.07
10000,0.6975065284705256,0.11
10000,0.0,0.0
