eval_count,score
20,19.72774848044166
66,20.250120473840155
146,24.27483439996386
166,44.78548768552154
186,48.50806636461103
286,51.22545408817726
406,80.63690421207217
466,83.94562140546483
666,94.11662577116991
1000,94.11662577116991
