eval_count,LS_avg_improvement,LS_successful_rate
200,0.46395251416516353,0.8
300,0.08522650591516163,0.6
400,0.5203429591895086,0.65
500,0.12974003477267668,0.65
600,0.07821652365829963,0.45
700,0.07418989272371515,0.25
800,0.2994690053148374,0.55
900,0.11896081189088452,0.45
1000,0.4417098468802473,0.3
1100,0.524787742957163,0.35
1200,0.23781019783099241,0.2
1300,0.5493642479729488,0.25
1400,0.045741228913327214,0.1
1500,0.3561891079724538,0.15
1600,0.14486185426630974,0.2
1700,0.1599005805689364,0.3
1800,0.14548072150149594,0.15
1900,0.20850452790848703,0.2
2000,0.07926824297487464,0.25
