eval_count,score
100,15.191670908784188
200,15.313919231936039
350,15.454799240418028
400,15.949421277865275
550,26.23055943185386
800,35.69701865528464
1900,40.64934619502326
2150,41.892651365154954
2800,44.91246742056965
3800,51.50744372101167
4850,53.29728324229812
4900,54.039195324254365
5200,54.62001868116441
5650,55.09285513426495
6650,55.12798089032129
7400,55.21089921011893
8950,55.58839646389633
10000,55.58839646389633
