eval_count,LS_avg_improvement,LS_successful_rate
250,2.718678428165487,0.5
400,3.4496678878324034,0.55
550,3.541454619139765,0.5
700,3.3051402007080264,0.45
850,3.4145359142345146,0.52
1000,2.9919849344541247,0.5166666666666667
1150,3.298440964299861,0.5285714285714286
1300,3.060320290275766,0.525
1450,3.387484351083877,0.5111111111111111
1600,3.278566520529606,0.52
1750,3.0679976067058483,0.5
1900,2.9502896390227,0.49166666666666664
2050,3.0976461823529444,0.5153846153846153
2200,2.906723588246467,0.4857142857142857
2350,2.756101250590297,0.48
2500,2.837111990778793,0.475
2650,2.813200678095448,0.4588235294117647
2800,2.7123330621136272,0.4444444444444444
2950,2.6694352809228588,0.4263157894736842
3100,2.652895730392382,0.42
3250,2.528045532152496,0.40476190476190477
3400,2.5008090474420013,0.4
3550,2.392078219292349,0.3826086956521739
3700,2.3216620265576764,0.375
3850,2.2287955454953696,0.36
4000,2.2116580317199372,0.3576923076923077
4150,2.1297447712858655,0.34444444444444444
4300,2.1013657212337216,0.3357142857142857
4450,2.0289048342946274,0.32413793103448274
4600,1.978668726247005,0.32
4750,1.971971476478014,0.3161290322580645
4900,1.9240318143244526,0.3125
5050,1.8951157701938597,0.30606060606060603
5200,1.8743874559317746,0.3
5350,1.853900943732411,0.29714285714285715
5500,1.8485324115983792,0.2972222222222222
5650,1.814947045452238,0.2918918918918919
5800,1.7715971016356118,0.2894736842105263
5950,1.755148704563566,0.28717948717948716
6100,1.722445364102974,0.2825
6250,1.6918856520977124,0.2804878048780488
6400,1.6706958723117178,0.2785714285714286
6550,1.6398714106374994,0.2744186046511628
6700,1.6517090929967448,0.27045454545454545
6850,1.6807725431749878,0.26666666666666666
7000,1.648122653540448,0.26304347826086955
7150,1.6203831010876104,0.25957446808510637
7300,1.6205450354519997,0.25833333333333336
7450,1.6027115840045998,0.25510204081632654
7600,1.6094665284013048,0.252
7750,1.636288552409891,0.2568627450980392
7900,1.618799364733978,0.25769230769230766
8050,1.64260979187241,0.26037735849056604
8200,1.6263743781686126,0.2574074074074074
8350,1.604921638170814,0.2545454545454545
8500,1.5798330515816936,0.2517857142857143
8650,1.552116682255699,0.24736842105263157
8800,1.5586663045234241,0.24655172413793103
8950,1.5802481145238327,0.2457627118644068
9100,1.5638611376976785,0.24333333333333335
9250,1.5479646366243383,0.24098360655737705
9400,1.5599511423648236,0.2403225806451613
9550,1.5351900131209375,0.2365079365079365
9700,1.521146651622638,0.234375
9850,1.497744395443828,0.23076923076923078
10000,1.4823913081016684,0.2287878787878788
