eval_count,similarity
100,0.11111709721734514
200,0.11256958847286089
300,0.11395237481351929
400,0.11533944748908179
500,0.11698808848552304
600,0.11912325285894441
700,0.11881901104175331
800,0.12025654730089536
900,0.12179998228362661
1000,0.12274959083468413
1100,0.1254689242623824
1200,0.12822638303162284
1300,0.1300496027575655
1400,0.12965582272511855
1500,0.13020148350780095
1600,0.1335340390404863
1700,0.13535833041651027
1800,0.13427005913306642
1900,0.1409533572526831
2000,0.144059509673808
2100,0.1452311375558866
2200,0.14753922456959648
2300,0.14896536780902964
2400,0.15403286034353747
2500,0.15761720988880415
2600,0.15734865919869503
2700,0.1653439153439148
2800,0.1676306842041099
2900,0.17010776928575347
3000,0.17285692335628947
3100,0.16806323251802913
3200,0.17171759220714528
3300,0.1726109940998412
3400,0.18078097380684624
3500,0.18159806295399578
3600,0.19250812812096338
3700,0.20039187744923098
3800,0.20084395033676586
3900,0.21146616541352958
4000,0.21828861724082932
4100,0.2114336482769197
4200,0.20792728005913722
4300,0.200599773058838
4400,0.1990669991152531
4500,0.1966408186614077
4600,0.19419684891092565
4700,0.1933201068532932
4800,0.18841352009744097
4900,0.18870945605928846
5000,0.1923973880596988
