eval_count,score
20,<robot.basicrobot.SinRobot object at 0x105ddd9c0>
40,<robot.basicrobot.SinRobot object at 0x105ddd9c0>
140,<robot.basicrobot.SinRobot object at 0x1063e4b50>
160,<robot.basicrobot.SinRobot object at 0x1063e4b50>
260,<robot.basicrobot.SinRobot object at 0x1063e4340>
280,<robot.basicrobot.SinRobot object at 0x1063e4340>
380,<robot.basicrobot.SinRobot object at 0x1063e4340>
400,<robot.basicrobot.SinRobot object at 0x1063e4340>
400,<robot.basicrobot.SinRobot object at 0x1063e4340>
