eval_count,score
100,14.768204399704185
200,16.07719185177193
350,34.1110008470683
550,45.308255604417646
3700,45.58668834949755
4750,48.22066204894595
5200,53.88110145378731
6850,55.15617666833691
10000,55.15617666833691
