eval_count,LS_avg_improvement,LS_successful_rate
200,0.270807642293584,0.75
300,0.1401121840035498,0.5
400,0.14023486220999654,0.5
500,0.7144439392667998,0.7
600,0.10952871806501915,0.55
700,0.17302735261263075,0.45
800,0.02800579733051558,0.25
900,0.4753464994583664,0.25
1000,0.2800013054897713,0.35
1100,0.371378114784041,0.3
1200,0.09929909986924387,0.25
1300,0.2083095368723138,0.2
1400,0.06700275659710667,0.25
1500,0.04669898595269055,0.2
1600,0.28357561567892275,0.3
1700,0.13001604796618257,0.2
1800,0.2478488934083583,0.2
1900,0.1578514996622285,0.25
2000,0.012073505741343383,0.15
