eval_count,LS_avg_improvement,LS_successful_rate
200,0.24072474036091043,0.75
300,0.37072591165879476,0.5
400,0.49649431513648007,0.7
500,0.3752367646254989,0.3
600,0.24697700994763627,0.45
700,0.0907376012131127,0.25
800,0.5878177031407258,0.3
900,0.04817435456852683,0.2
1000,0.21917989742615562,0.3
1100,0.01065444615401634,0.2
1200,0.15760719631862297,0.2
1300,0.07725816887156448,0.15
1400,0.006024238550529359,0.05
1500,0.2657784932776381,0.3
1600,0.07406377392290833,0.15
1700,0.03766519413933742,0.2
1800,0.027041712755698777,0.1
1900,0.1589306192948759,0.2
2000,0.053306020525892575,0.1
