eval_count,LS_avg_improvement,LS_successful_rate
200,1.2630929642462965,0.8
300,1.6181128601528172,0.5
400,0.5254344060427083,0.45
500,0.6364460067013828,0.35
600,0.14672276136399492,0.25
700,0.338164212695882,0.25
800,0.42681402945019953,0.25
900,0.5652464842227012,0.25
1000,0.02142067642410881,0.25
1100,0.3093569909115981,0.25
1200,0.08819478637865279,0.25
1300,0.03407838920495156,0.1
1400,0.23218852430180817,0.15
1500,0.09989423328963923,0.15
1600,0.10720469545446312,0.2
1700,0.03313355316029058,0.1
1800,0.4830095808315553,0.25
1900,0.03408260570225767,0.15
2000,0.003622981537423575,0.05
