eval_count,LS_avg_improvement,LS_successful_rate
300,7.033031522102796,0.49
500,6.939549269886036,0.64
700,6.990092671256134,0.57
900,8.195269448119154,0.58
1100,2.7822039978188973,0.34
1300,8.686579753166752,0.56
1500,6.233595699445913,0.44
1700,6.75989717575764,0.51
1900,4.322563182493105,0.31
2100,6.170660664890019,0.41
2300,5.737706989281602,0.47
2500,5.865823523470989,0.44
2700,6.176296635286768,0.56
2900,6.225636011440507,0.53
3100,7.149216326865102,0.54
3300,7.568453595809377,0.48
3500,6.468479004292739,0.48
3700,4.424415813729268,0.43
3900,5.639301815313024,0.39
4100,7.840779826578919,0.55
4300,5.8116814703735535,0.41
4500,4.653603460380133,0.44
4700,6.5135742780515,0.57
4900,5.417444805114389,0.5
5100,6.767125924192463,0.39
5300,5.5862551586391955,0.52
5500,5.245979406834859,0.38
5700,5.292385505823163,0.49
5900,5.536001365054707,0.5
6100,6.9977263029942405,0.58
6300,3.879236654149821,0.41
6500,5.0716244814373335,0.4
6700,3.3802140595196697,0.35
6900,4.2714941477278865,0.47
7100,6.774422079174382,0.45
7300,7.5484671071271,0.53
7500,7.349884596102052,0.61
7700,6.467603229317276,0.5
7900,6.124218349410219,0.47
8100,5.90121179382714,0.5
8300,6.237792725093957,0.54
8500,6.979997218529447,0.54
8700,4.46491202799805,0.44
8900,4.292268584354317,0.45
9100,6.158698107582425,0.41
9300,4.304129919164973,0.41
9500,3.305546457606163,0.44
9700,3.6017071799999774,0.4
9900,8.179620212650683,0.55
10000,15.144281914421477,1.0
