eval_count,LS_avg_improvement,LS_successful_rate
200,7.881250420759731,0.65
300,0.8393114983333344,0.1
400,0.8326565913354681,0.19
500,0.5469897502171137,0.11
600,0.6527267308175075,0.05
700,0.3726755194263721,0.06
800,0.45262208382914926,0.08
900,0.3487265667231644,0.04
1000,0.36412513055451023,0.07
1100,0.7108252418230445,0.12
1200,0.8122133218476582,0.1
1300,0.5927950196209464,0.1
1400,0.38892527536626836,0.07
1500,0.545004783248454,0.05
1600,0.9720865137547321,0.16
1700,0.20510573832482273,0.04
1800,0.5481215704802346,0.06
1900,0.39852841587565313,0.06
2000,0.425841927190246,0.06
