eval_count,similarity
20,0.11202830188679246
120,0.11639304092134282
220,0.1173708920187793
320,0.11973783715654132
420,0.12493424513413995
520,0.12734584450402145
620,0.1252306881096756
720,0.1315789473684209
820,0.13089005235602086
920,0.13327721661054984
1020,0.16737138830162082
1120,0.21749084249084247
1220,0.23227383863080692
1320,0.2225866916588566
1420,0.21017699115044236
1520,0.27377521613832884
1620,0.2646239554317553
1720,0.26685393258427
1820,0.22825564632388315
1920,0.22781774580335742
2020,0.19949601007979825
2120,0.2064319860930032
2220,0.24173027989821894
2320,0.2208275220827524
2420,0.22980164489598467
2520,0.2128136200716846
2620,0.20152736529486645
2720,0.2097130242825606
2820,0.23809523809523825
2920,0.23738130934532745
3020,0.2369077306733168
3120,0.24014155712841279
3220,0.21960240406842338
3320,0.2220663861617578
3420,0.212718316166592
3520,0.23399014778325133
3620,0.28206650831353963
3720,0.2834128878281625
3820,0.27019340159271926
3920,0.2607025246981344
4020,0.22651406771578464
4120,0.20580589254766024
4220,0.21195894689870595
4320,0.202472293265132
4420,0.18656716417910446
4520,0.1891676622859419
4620,0.18841729472431556
4720,0.1874506708760851
4820,0.20076077768385453
4920,0.20368782161234997
5020,0.2043010752688173
5120,0.19379844961240317
5220,0.19060995184590684
5320,0.1994122586062134
5420,0.1957955482275351
5520,0.1953124999999999
5620,0.18649391440910867
5720,0.18511301636788757
5820,0.19758735440931782
5920,0.20706190061028776
6020,0.202386024712399
6120,0.21167557932263803
6220,0.18227168073676098
6320,0.18067706352225157
6420,0.18255188316679494
6520,0.17897513187641306
6620,0.18241167434715816
6720,0.17992424242424246
6820,0.21541950113378686
6920,0.21205357142857162
7020,0.226406101048618
7120,0.21357913669064746
7220,0.21167557932263828
7320,0.21919704660821426
7420,0.20195578231292502
7520,0.18752467429924996
7620,0.1968503937007873
7720,0.20643198609300314
7820,0.209713024282561
7920,0.20016856300042146
8020,0.1854744240531045
8120,0.1979991663192996
8220,0.18901711102268204
8320,0.18468118195956454
8420,0.18269230769230774
8520,0.18583724569640087
8620,0.19957983193277312
8720,0.18730283911671924
8820,0.18946948544076586
8920,0.18511301636788785
9020,0.18969648562300334
9120,0.19547325102880653
9220,0.19475194751947528
9320,0.18561938257131685
9420,0.17521209885651068
9520,0.171666064329599
9620,0.16725352112676065
9720,0.17514749262536855
9820,0.18752467429925007
9920,0.18382352941176475
10000,0.1749539594843465
