eval_count,LS_avg_improvement,LS_successful_rate
120,3.3357120132840423,0.46
220,0.8407470263534524,0.24
320,0.3920090990182741,0.13
420,0.3895302042241746,0.17
520,0.15673374563071982,0.1
620,0.27479132009735374,0.09
720,0.308335971839659,0.15
820,0.29113911410496046,0.11
920,0.13730631271539673,0.06
1020,0.06698675432341213,0.06
1120,0.28483998210530453,0.11
1220,0.39524904586175924,0.16
1320,0.31913915113442703,0.15
1420,0.10599867373116931,0.05
1520,0.4004532214482112,0.13
1620,0.6525643069364215,0.13
1720,0.14336602715498042,0.06
1820,0.433731479683743,0.08
1920,0.2109058800338181,0.08
2020,0.514246342521636,0.1
2120,0.4257190625494606,0.11
2220,0.41289904006977407,0.09
2320,0.44874825550167385,0.1
2420,0.43954589088188084,0.09
2520,0.12087489816869164,0.03
2620,0.4279604107856646,0.13
2720,0.3356104477792361,0.1
2820,0.9197296695792594,0.11
2920,0.38509955113984035,0.1
3020,0.8672984550823586,0.09
3120,0.29222768738788146,0.09
3220,0.6950642043062012,0.19
3320,0.29704923550787604,0.09
3420,0.26462328799734935,0.12
3520,0.253208447603898,0.07
3620,0.7255251930216936,0.09
3720,0.1991548903350891,0.07
3820,0.13966670489363087,0.07
3920,0.2549736767746477,0.08
4020,0.2525654802543151,0.08
4120,0.2803706954346578,0.14
4220,0.26850930319685046,0.06
4320,0.38174714630686885,0.11
4420,0.30388494571295427,0.1
4520,0.2544516140092703,0.06
4620,0.37949058296500754,0.11
4720,0.2630347028890827,0.08
4820,0.4118658792240894,0.08
4920,0.19083270752954712,0.04
5020,0.5247383375527177,0.08
5120,0.4232496459104166,0.14
5220,0.2243708027683902,0.07
5320,0.45314432910403896,0.13
5420,0.43471606513115973,0.09
5520,0.34486077716506996,0.12
5620,0.21585426594944368,0.1
5720,0.41334076070554393,0.14
5820,0.39138532112644,0.07
5920,0.15217167869603976,0.05
6020,0.20678081906528156,0.09
6120,0.2905435432972056,0.11
6220,0.5668958385672385,0.15
6320,0.19889886621902542,0.06
6420,0.7060543870900902,0.14
6520,0.22239372526597073,0.12
6620,0.24793409190708363,0.07
6720,0.2515939205566519,0.1
6820,0.14652496238427062,0.06
6920,0.1815694001672043,0.06
7020,0.7013821613723056,0.15
7120,0.33346356882123807,0.08
7220,0.13657196147261022,0.07
7320,0.4745773878885864,0.07
7420,0.6764219680596372,0.16
7520,0.8862863416364243,0.1
7620,0.6054039588653004,0.08
7720,0.3421075613481571,0.1
7820,0.2624594086975805,0.1
7920,0.7415623323658278,0.15
8020,0.6419690378905015,0.11
8120,0.4585913274932786,0.1
8220,0.26610976866782615,0.05
8320,0.324838137527925,0.09
8420,0.48416945844931825,0.07
8520,0.4062429743337953,0.11
8620,0.8514289528341575,0.14
8720,0.25533475244950116,0.09
8820,0.8218953204302067,0.16
8920,0.4229696824311897,0.06
9020,0.738169098081659,0.16
9120,0.35916214239921584,0.08
9220,0.31933986067511977,0.14
9320,0.22770433593714995,0.09
9420,0.3868197793122806,0.13
9520,0.5008064928493215,0.14
9620,0.8159253949475019,0.11
9720,0.08131684463267566,0.06
9820,0.40702524453824185,0.11
9920,0.10964771287184835,0.1
10000,0.2476063448997877,0.06
