eval_count,LS_avg_improvement,LS_successful_rate
120,5.118552216476878,0.61
220,0.6978966139120735,0.25
320,0.3287826378593193,0.11
420,0.08103739866914386,0.07
520,0.16202362393665076,0.11
620,0.21098038094833627,0.13
720,0.053620857890087074,0.03
820,0.26338589965990494,0.13
920,0.26291613546030546,0.07
1020,0.2814837053528502,0.16
1120,0.15414293768507184,0.1
1220,0.3668795400794799,0.12
1320,0.14405573096483948,0.07
1420,0.3003960857445522,0.15
1520,0.18696040489730564,0.09
1620,0.33890403031724065,0.12
1720,0.13649293508689953,0.08
1820,0.1169370016980314,0.06
1920,0.3523824003282823,0.09
2020,0.21397073221026122,0.05
2120,0.13948703051986952,0.06
2220,0.3525452504248064,0.09
2320,0.16657272371234072,0.05
2420,0.4851050477000161,0.13
2520,0.09664999586315712,0.04
2620,0.3765853321910661,0.11
2720,0.43529619562394806,0.19
2820,0.25857584436616304,0.11
2920,0.11310668144558136,0.09
3020,0.3995483744725136,0.14
3120,0.11036486381417288,0.08
3220,0.16110211803529173,0.08
3320,0.45506424309186955,0.17
3420,0.17293570124867577,0.12
3520,0.06501784598993314,0.03
3620,0.27098270334107616,0.13
3720,0.14629860221471447,0.11
3820,0.23766864229011614,0.08
3920,0.21683773422423017,0.06
4020,0.30127463053850945,0.11
4120,0.3767187780445297,0.11
4220,0.22016676181228567,0.09
4320,0.13230515722701447,0.09
4420,0.2733312735063946,0.12
4520,0.2970628482687344,0.12
4620,0.24434763799554843,0.08
4720,0.44709137796643295,0.11
4820,0.24699956521979557,0.11
4920,0.21693322448727032,0.1
5020,0.20790806213174132,0.09
5120,0.30330826470815514,0.13
5220,0.5220556909835199,0.18
5320,0.2820357457446072,0.09
5420,0.1871133311295829,0.07
5520,0.24315966232464908,0.09
5620,0.07595076961527768,0.08
5720,0.7691267475324155,0.16
5820,0.3222409946627077,0.13
5920,0.12020877586356096,0.07
6020,0.27347926837153486,0.08
6120,0.5677986530956174,0.12
6220,0.33167258180608655,0.06
6320,0.12501135957468054,0.07
6420,0.19930594198375107,0.1
6520,0.3645923221704711,0.12
6620,0.3788444702125699,0.07
6720,0.05431976324209133,0.02
6820,0.2720543334475235,0.06
6920,0.3239339451900811,0.06
7020,0.21254564885172691,0.08
7120,0.2422677779521696,0.11
7220,0.4718287512291034,0.13
7320,0.8564093029796328,0.15
7420,0.22654874824143106,0.05
7520,0.22164333011971812,0.06
7620,0.36139669770241367,0.1
7720,0.3483716782413285,0.09
7820,0.6419057608856379,0.09
7920,0.448428912166427,0.12
8020,0.4144197608109589,0.12
8120,0.2617999611032727,0.1
8220,0.3219344365951355,0.09
8320,0.5317578419380431,0.1
8420,0.1569582574693841,0.06
8520,0.5967511555145352,0.15
8620,0.2847380968679653,0.08
8720,0.4605201304297096,0.12
8820,0.4742931085175027,0.12
8920,0.5654704200763819,0.18
9020,0.4747149808452054,0.1
9120,0.3555782706334459,0.1
9220,0.09490518839323603,0.05
9320,0.23001205022838092,0.05
9420,0.3171302328375022,0.14
9520,0.3103787101388636,0.13
9620,0.31609602619779475,0.1
9720,0.2335220650374764,0.07
9820,0.3232319297140806,0.16
9920,0.6965578983977636,0.1
10000,0.24401532560425732,0.07
