eval_count,similarity
20,0.11085180863477245
120,0.11919698870765374
220,0.13231197771587738
320,0.16533240515140987
420,0.15599343185550074
520,0.15045929680076023
620,0.154924983692107
720,0.16772598870056493
820,0.17197682838522807
920,0.16453065465881522
1020,0.1628943758573387
1120,0.18745067087608533
1220,0.18283294842186298
1320,0.18150554069545285
1420,0.17443995593095865
1520,0.16533240515140965
1620,0.1703730272596844
1720,0.1666666666666668
1820,0.18227168073676148
1920,0.18150554069545272
2020,0.1793129482823707
2120,0.16206073012623687
2220,0.1549755301794455
2320,0.15543193717277504
2420,0.15966386554621856
2520,0.16743038420867123
2620,0.18767285657842758
2720,0.18969648562300337
2820,0.19083969465648848
2920,0.19184168012924074
3020,0.19293257514216086
3120,0.1965246172941662
3220,0.19563426688632637
3320,0.17830330330330318
3420,0.1797200151343168
3520,0.17399267399267418
3620,0.16849946789641718
3720,0.1675485008818343
3820,0.1635111876075731
3920,0.16458766458766458
4020,0.16272696128811245
4120,0.15527950310559016
4220,0.161509690581435
4320,0.1602023608768972
4420,0.15352294764059485
4520,0.15859766277128545
4620,0.1570247933884297
4720,0.15302835051546398
4820,0.15045929680076028
4920,0.1465597037951251
5020,0.1435478996675734
5120,0.16200545702592092
5220,0.15859766277128565
5320,0.16737138830162096
5420,0.17216382747372236
5520,0.18206209275584515
5620,0.18954509177972853
5720,0.18664047151277033
5820,0.18396591789310623
5920,0.1737381126554499
6020,0.1823416506717849
6120,0.19882796149016319
6220,0.18894192521877495
6320,0.19114688128772636
6420,0.19007603041216495
6520,0.17618694362017814
6620,0.1779026217228466
6720,0.17166606432959894
6820,0.16527487821851086
6920,0.16418942274455597
7020,0.16200545702592087
7120,0.16123557365919886
7220,0.15640434639446837
7320,0.1557887832076092
7420,0.163006177076184
7520,0.17160404624277464
7620,0.17000715819613454
7720,0.17012893982808033
7820,0.16200545702592087
7920,0.1575456053067996
8020,0.15843895930620422
8120,0.15870364183093902
8220,0.1532752500806712
8320,0.15437114072148203
8420,0.14450867052023128
8520,0.14678615574783696
8620,0.15681743149554306
8720,0.1779026217228464
8820,0.1742479823917825
8920,0.20815074496056069
9020,0.2086078173034695
9120,0.20238602471239883
9220,0.20697167755991283
9320,0.20221370796083443
9420,0.20456503014642552
9520,0.2152242863615769
9620,0.20989836500220954
9720,0.19499178981937618
9820,0.2029047415634345
9920,0.20333904109589057
10000,0.21435018050541538
