eval_count,LS_avg_improvement,LS_successful_rate
120,3.927900931372085,0.41
220,0.46992966250002693,0.16
320,0.6429850480064755,0.16
420,0.6151547041429969,0.08
520,0.7467374719197215,0.19
620,1.4300236844800935,0.15
720,0.14592929013176076,0.05
820,0.712106281036968,0.11
920,0.23843372843446395,0.04
1020,0.3866717442462113,0.05
1120,0.5514138285997664,0.11
1220,0.6226281455961918,0.06
1320,0.774173677655932,0.12
1420,0.502093213506711,0.07
1520,1.0112155618353864,0.11
1620,0.9699481927270435,0.1
1720,0.7616948286331581,0.1
1820,0.7643380855780536,0.1
1920,0.7713034949641103,0.11
2020,0.5471381674918264,0.06
2120,1.7109276400237337,0.14
2220,0.20401758774876427,0.05
2320,0.6434647394935621,0.07
2420,0.43780192119907824,0.05
2520,0.4987675177812313,0.07
2620,0.6024870373031155,0.07
2720,1.1882627986203016,0.11
2820,1.1452112013803333,0.12
2920,0.22708712856160054,0.03
3020,0.2219641128189215,0.05
3120,0.5341597238080166,0.04
3220,0.7118354933840239,0.09
3320,1.497370888224318,0.11
3420,0.7238564957688726,0.12
3520,0.1694331234290903,0.03
3620,0.5344406715806517,0.08
3720,0.7171867424247017,0.09
3820,0.3606965743627652,0.05
3920,1.0976811372450488,0.1
4020,0.5409900052642216,0.04
4120,0.21001944961130867,0.06
4220,0.7443487670500343,0.09
4320,0.944365913880857,0.09
4420,0.3203049123397157,0.05
4520,0.43964818974131153,0.07
4620,0.9578174152863322,0.09
4720,0.5042388213770534,0.07
4820,0.08465430614967787,0.04
4920,0.6434987894020172,0.04
5020,0.7438528663418505,0.11
5120,0.0693965792803204,0.03
5220,0.3304431397761614,0.04
5320,1.0885485111784028,0.1
5420,0.2800401367469735,0.02
5520,0.5915026287876823,0.08
5620,0.514902427749453,0.03
5720,0.6831704150465729,0.09
5820,0.7575792616063336,0.06
5920,0.3685799347528632,0.06
6020,0.5349639304243847,0.06
6120,1.647041873367253,0.2
6220,0.3072796879854261,0.03
6320,0.243930864883268,0.04
6420,1.0665772309375874,0.11
6520,0.16980484414695723,0.03
6620,0.5156211801545153,0.07
6720,1.32992905027051,0.13
6820,1.2194864126698182,0.1
6920,0.6092182446745421,0.07
7020,0.4627945483415727,0.08
7120,0.14990092144038086,0.03
7220,0.6636637001427108,0.11
7320,0.9024905349065893,0.09
7420,0.5377816959943876,0.1
7520,0.379837921444715,0.04
7620,1.4742659844274786,0.11
7720,0.3328713134850282,0.05
7820,0.22930482877061337,0.04
7920,0.6360787946925012,0.07
8020,1.0280554408696752,0.09
8120,1.143334199498689,0.13
8220,0.033840802019499634,0.03
8320,0.7654271189944828,0.11
8420,0.4639930289949041,0.06
8520,0.44057688822109303,0.07
8620,0.5555449664907662,0.07
8720,0.2791401389699365,0.03
8820,0.91227323946568,0.11
8920,0.7439714935305131,0.09
9020,0.8715524814451843,0.13
9120,0.04546894656030062,0.02
9220,0.7336965290419262,0.11
9320,0.8255404245572352,0.1
9420,0.4469846990251413,0.06
9520,0.2434136755354851,0.07
9620,0.5790231830173417,0.07
9720,0.7600704780776675,0.11
9820,0.38197230374648344,0.06
9920,0.44905866478168194,0.06
10000,0.2305966558490323,0.02
