eval_count,LS_avg_improvement,LS_successful_rate
200,0.3193493868233649,0.81
300,0.15500783732911208,0.31
400,0.2440326836011478,0.16
500,0.4972194158325369,0.15
600,0.48072709478138614,0.13
700,0.2634136348001332,0.11
800,0.33123756925306636,0.15
900,0.04479645839321776,0.11
1000,0.10920750227179692,0.13
1100,0.028369354265756642,0.05
1200,0.013267925465862014,0.08
1300,0.09284384329189269,0.09
1400,0.018377656426064492,0.06
1500,0.3000643185182502,0.11
1600,0.07508378545734307,0.08
1700,0.29554861959318124,0.12
1800,0.1497097534352912,0.13
1900,0.27105559014293257,0.07
2000,0.178016240907899,0.08
