eval_count,similarity
100,0.11134204275533101
200,0.11151059688579978
300,0.11207716342886849
400,0.11243866981645023
500,0.11256549265025576
600,0.11297346150684688
700,0.11359359653388995
800,0.11382869126898068
900,0.11370318644564756
1000,0.11362697297742608
1100,0.11366245694602532
1200,0.11368438458851779
1300,0.11400696478910814
1400,0.113712589706585
1500,0.11391146662737857
1600,0.11388945130591885
1700,0.11377322582719823
1800,0.11371363460936287
1900,0.11371572447252928
2000,0.11375335514945133
2100,0.1235658868286127
2200,0.12668140777592163
2300,0.13495092693564809
2400,0.14188910291688772
2500,0.14493687194021485
2600,0.15800360056689458
2700,0.17230816357788198
2800,0.1779141986313178
2900,0.1814862070482633
3000,0.18697590088388266
3100,0.1889486059791697
3200,0.1956769235634483
3300,0.20111159865437178
3400,0.19639116358788114
3500,0.20127187560990656
3600,0.2024606122081619
3700,0.20164904104677492
3800,0.20407994986641154
3900,0.20984535033574372
4000,0.2067358291986086
4100,0.21196964765933277
4200,0.2145271734419617
4300,0.2194148936170127
4400,0.2122714329822561
4500,0.21760920025320957
4600,0.22435142043908687
4700,0.2197577780934704
4800,0.2217662449374483
4900,0.2318414298293218
5000,0.23994183228307894
5100,0.2486237794832626
5200,0.26991362763915705
5300,0.27774660531927503
5400,0.3005537475105704
5500,0.332965613732988
5600,0.3831150738367336
5700,0.43847216808986106
5800,0.49371633752243926
5900,0.4907403735575162
6000,0.4417118789263335
6100,0.45342957643266163
6200,0.4959721053264353
6300,0.4613061954819943
6400,0.44258073745574483
6500,0.42300461459579386
6600,0.42010388023220113
6700,0.41167664670658793
6800,0.40262233211869186
6900,0.4191079351102418
7000,0.41389344125222144
7100,0.41665263795832475
7200,0.45904740707767777
7300,0.47746739717570674
7400,0.5095108695652141
7500,0.5323496515529513
7600,0.5425727814801767
7700,0.5667246748488702
7800,0.556855510057147
7900,0.5668025466037638
8000,0.5784872849663392
8100,0.6148151828298796
8200,0.6781193490054084
8300,0.7435558493060087
8400,0.7812993244522972
8500,0.7096977691116458
8600,0.7697331591714828
8700,0.8399511301160665
8800,0.7642663043478212
8900,0.7560945805584308
9000,0.7466964339588398
9100,0.7878151260504184
9200,0.7934726853039258
9300,0.8025812309488344
9400,0.7824849826114453
9500,0.8180195663670029
9600,0.8077149011161178
9700,0.7640775500123448
9800,0.737616975621378
9900,0.7690634516189134
10000,0.8078203538089977
