eval_count,LS_avg_improvement,LS_successful_rate
250,6.614530767809407,0.7
400,4.114913507061905,0.55
550,3.8353235766741136,0.5666666666666667
700,3.81371931598803,0.575
850,3.4008233146425715,0.6
1000,4.09286580976202,0.5833333333333334
1150,3.852834917424213,0.5714285714285714
1300,3.9107141164382533,0.5875
1450,3.998992617313477,0.5777777777777777
1600,3.682207584437249,0.55
1750,3.4403763927175874,0.5181818181818182
1900,3.543132074927836,0.5166666666666667
2050,3.3587243776633438,0.49230769230769234
2200,3.3542341368172415,0.4785714285714286
2350,3.4636204593875655,0.48
2500,3.3745164652901125,0.46875
2650,3.4259572473229594,0.4588235294117647
2800,3.257951947390054,0.4388888888888889
2950,3.0864807922642616,0.41578947368421054
3100,3.001325453439325,0.405
3250,2.858405193751738,0.38571428571428573
3400,2.8112200287367592,0.38181818181818183
3550,2.7451246655554087,0.3739130434782609
3700,2.806456234469292,0.37083333333333335
3850,2.824048808798107,0.372
4000,2.7410717639240403,0.36153846153846153
4150,2.723009797971348,0.362962962962963
4300,2.6582240926237737,0.3535714285714286
4450,2.7443773444699042,0.35517241379310344
4600,2.737823005834305,0.35333333333333333
4750,2.667807740765551,0.34516129032258064
4900,2.6941064302156454,0.346875
5050,2.612466841421232,0.33636363636363636
5200,2.566914740711428,0.3352941176470588
5350,2.527593303187776,0.3314285714285714
5500,2.4868387061437613,0.3277777777777778
5650,2.420757588870198,0.3216216216216216
5800,2.359442079295135,0.3157894736842105
5950,2.3063827307754234,0.31025641025641026
6100,2.248723162506038,0.3025
6250,2.2101828372789503,0.2975609756097561
6400,2.162354847538074,0.29523809523809524
6550,2.115564869167055,0.29069767441860467
6700,2.0674838494132586,0.2840909090909091
6850,2.0215397638707415,0.2777777777777778
7000,1.9775932472648559,0.2717391304347826
7150,1.9355167951953909,0.26595744680851063
7300,1.8951935286288202,0.2604166666666667
7450,1.8565161096772116,0.25510204081632654
7600,1.8193857874836674,0.25
7750,1.7837115563565367,0.24509803921568626
7900,1.749409411041988,0.2403846153846154
8050,1.7164016863053466,0.2358490566037736
8200,1.6846164698922845,0.23148148148148148
8350,1.655353204520309,0.2290909090909091
8500,1.6257933258681605,0.225
8650,1.597270635940649,0.22105263157894736
8800,1.5697314870451204,0.21724137931034482
8950,1.543125868620627,0.2135593220338983
9100,1.5174071041436166,0.21
9250,1.4925315778461803,0.20655737704918034
9400,1.4684584878809193,0.2032258064516129
9550,1.4451496229939205,0.2
9700,1.4225691601346404,0.196875
9850,1.4006834807479538,0.19384615384615383
10000,1.3794610037669242,0.19090909090909092
