eval_count,LS_avg_improvement,LS_successful_rate
200,3.8995804508421927,0.6
300,3.5539789590684068,0.5
400,1.4324500943076977,0.4
500,0.1999975899215108,0.15
600,0.24818693588907975,0.2
700,0.2238797753097838,0.2
800,0.36806246654161495,0.2
900,0.8025780393055945,0.3
1000,0.4230167362127519,0.2
1100,0.9848970600955882,0.2
1200,1.6453140650255338,0.25
1300,0.10534510572281697,0.05
1400,0.0,0.0
1500,0.6989496031049812,0.1
1600,0.3091633749373409,0.1
1700,0.006226749529075981,0.05
1800,0.4777503422633817,0.15
1900,0.21223915098045829,0.1
2000,0.6617973775630143,0.3
