eval_count,score
20,17.902063799351392
120,21.69125449292268
220,25.734333482725265
520,31.56726053373994
1120,42.12914607228872
1220,45.854216662260185
1420,54.60413348413595
1520,54.834277555096484
1920,62.206182991235316
5320,67.07793066877147
10000,67.07793066877147
