eval_count,LS_avg_improvement,LS_successful_rate
120,6.733097335140801,0.49
220,1.999592041285636,0.28
320,0.31188646572878687,0.15
420,0.04346979099031728,0.09
520,0.19259955031903245,0.27
620,0.06030104816292667,0.08
720,0.3322295480636461,0.14
820,0.4520270360750993,0.16
920,0.2581278566194122,0.05
1020,0.8501373306189786,0.11
1120,0.8262179271955867,0.08
1220,0.6325069241232719,0.08
1320,0.24564476891081305,0.05
1420,0.5592886114994318,0.1
1520,0.25501608200355635,0.08
1620,0.41442274799513884,0.05
1720,0.19390429383281643,0.03
1820,0.43465311673646867,0.04
1920,0.5277400277810184,0.07
2020,0.30245531985685203,0.05
2120,0.47621679838197084,0.1
2220,0.6528946307028298,0.07
2320,1.0491735521199859,0.14
2420,0.3263800317819585,0.06
2520,0.4694603859527138,0.09
2620,0.44962198259597086,0.05
2720,1.2919339540045889,0.08
2820,0.8140536319944189,0.04
2920,0.2192895897435062,0.03
3020,0.5274274787623235,0.07
3120,0.40985540150706823,0.08
3220,0.6046747026789787,0.05
3320,0.46702230043181303,0.08
3420,0.11123207781670956,0.03
3520,1.6786710760387178,0.12
3620,0.2770435817314027,0.04
3720,0.2965579602548538,0.06
3820,0.27848492187426666,0.06
3920,0.2822240830141084,0.05
4020,1.3441222451673684,0.12
4120,0.8516180814149298,0.04
4220,0.22409878808778413,0.05
4320,1.1219307461936543,0.13
4420,0.2949420025957113,0.04
4520,0.4460116908465892,0.1
4620,0.7544495044027413,0.09
4720,0.8847601118365859,0.12
4820,0.19812103385630928,0.06
4920,0.1752897247334139,0.05
5020,0.6965935031376538,0.07
5120,0.30943723241103455,0.05
5220,0.7503085064981309,0.12
5320,0.7645256019207559,0.08
5420,0.6497555639101242,0.04
5520,0.4531175888822447,0.04
5620,0.7121272461425616,0.07
5720,0.41949307744183145,0.06
5820,0.37759194438469895,0.07
5920,0.5421785887691581,0.06
6020,0.7240222155268419,0.09
6120,0.4130066324110444,0.04
6220,0.38507277915526167,0.06
6320,0.5789911163353917,0.05
6420,1.0203735404023042,0.1
6520,0.5719281134336335,0.07
6620,0.8882279841974073,0.08
6720,0.39572034086023833,0.08
6820,0.487955078914308,0.05
6920,0.8070125744154738,0.12
7020,0.7788524691099901,0.12
7120,0.2471278586853051,0.08
7220,0.7783531480029233,0.06
7320,0.37954169772849505,0.07
7420,0.29378750459608727,0.04
7520,0.869695731188265,0.11
7620,0.9285889175713805,0.1
7720,0.20987918886840176,0.03
7820,0.6596176173746064,0.07
7920,0.14890937713572225,0.04
8020,0.8189210128763779,0.06
8120,1.3210058843673076,0.12
8220,0.6624443088345486,0.09
8320,0.43502687678062363,0.06
8420,0.6956189941708333,0.07
8520,1.1475701611454467,0.11
8620,0.5028558893810091,0.06
8720,0.5180696042034483,0.05
8820,0.2604751004392524,0.05
8920,0.18487458378828758,0.04
9020,0.23661233509474897,0.03
9120,1.1312912322279882,0.1
9220,0.46045839763318486,0.03
9320,0.3714856460280261,0.06
9420,0.4648625121833279,0.07
9520,0.7843907613429143,0.06
9620,0.2711683645924879,0.05
9720,0.68376795654804,0.07
9820,0.6301530195590592,0.12
9920,1.5604028851906844,0.15
10000,0.1604207760824719,0.03
