eval_count,similarity
100,0.11137210432527407
200,0.11235904047647981
300,0.11429231124450315
400,0.11645962732917937
500,0.11942905672758226
600,0.12227173472713529
700,0.12524416286294196
800,0.12909047286230224
900,0.1364102337988643
1000,0.14816100761457132
1100,0.14779825389052237
1200,0.15344840413659278
1300,0.15608642458029856
1400,0.16195524146054147
1500,0.15738267836703349
1600,0.15979081929110842
1700,0.1637597925047636
1800,0.16465313073791255
1900,0.1651321056845478
2000,0.16432298928414774
2100,0.1684017146356412
2200,0.17515427730283742
2300,0.18199599976469477
2400,0.18124697921701424
2500,0.19058399556458924
2600,0.2004275788348436
2700,0.21501546373839864
2800,0.22008999235242355
2900,0.22192930542852107
3000,0.22247990938999412
3100,0.22934504614699666
3200,0.2356334970867067
3300,0.24588698140199716
3400,0.2411105698977043
3500,0.2540024630541835
3600,0.25545486447990584
3700,0.2613074876472827
3800,0.2570467149949106
3900,0.25898332042776673
4000,0.276740389561023
4100,0.2794526116116849
4200,0.31577738651152754
4300,0.3182624797469408
4400,0.33297457285080434
4500,0.32906107905443505
4600,0.3219637839525497
4700,0.321553852150195
4800,0.3097854657421191
4900,0.30874207873859055
5000,0.3153669724770746
5100,0.3149656401119936
5200,0.32195540755002233
5300,0.34880771182141407
5400,0.3724380774671258
5500,0.3942715136840109
5600,0.3918123100304005
5700,0.4394531250000055
5800,0.45421178197834866
5900,0.5957252202378078
6000,0.7658270932607214
6100,0.7882165605095562
6200,0.8286460425873861
6300,0.8290901782125154
6400,0.8129146685935785
6500,0.8124876895804646
6600,0.7976152110860495
6700,0.7780572147123516
6800,0.8072407045009792
6900,0.7692546776900562
7000,0.7979237861886673
7100,0.82931242460796
7200,0.7775194772555905
7300,0.7693503263910467
7400,0.8575883575883553
7500,0.8292568518394444
7600,0.8284241531664236
7700,0.7781061368209249
7800,0.760088446655607
7900,0.7596685082872885
8000,0.7338116698292151
8100,0.7336811525463801
8200,0.7459762493218298
8300,0.7685858021240882
8400,0.8288680509042216
8500,0.823243746673765
8600,0.7592490336830414
8700,0.7882667685839899
8800,0.7730509745127444
8900,0.7827324478178379
9000,0.7823860403363455
9100,0.8025812309488323
9200,0.7924564549180353
9300,0.7776171924091965
9400,0.7732441889527603
9500,0.7928118393234699
9600,0.8078203538089964
9700,0.782583949914628
9800,0.7382330131837862
9900,0.7607893766137915
10000,0.8027894907557596
