eval_count,LS_avg_improvement,LS_successful_rate
300,0.3794446406177325,0.8
500,0.3037342004993389,0.67
700,0.28451653650565856,0.57
900,0.32535359097016475,0.52
1100,0.18748466460036822,0.32
1300,0.2005271519854539,0.38
1500,0.24947638163032526,0.4
1700,0.12039469350662352,0.25
1900,0.23625491851310096,0.42
2100,0.3613679892579519,0.48
2300,0.182276520731401,0.29
2500,0.10862774902328436,0.28
2700,0.24478150011155123,0.58
2900,0.1492204823186632,0.44
3100,0.21326722149517946,0.47
3300,0.22488822322153726,0.44
3500,0.1257849919428125,0.29
3700,0.13176488789296864,0.34
3900,0.14025413401861586,0.36
4100,0.14654436028036408,0.46
4300,0.07863900560189943,0.28
4500,0.14405094611370603,0.47
4700,0.17393489608056126,0.56
4900,0.12643442723701206,0.39
5100,0.0947308032173362,0.3
5300,0.13321978882715746,0.39
5500,0.1431148057758619,0.26
5700,0.08928035039656793,0.37
5900,0.13666396423370808,0.44
6100,0.21203955175648356,0.45
6300,0.10675186540322565,0.37
6500,0.09287446126118479,0.35
6700,0.1574238890974974,0.47
6900,0.11211809473209038,0.3
7100,0.10682084679418707,0.49
7300,0.10785739378149037,0.46
7500,0.0800982583664425,0.3
7700,0.087455818087826,0.32
7900,0.1046705196143927,0.44
8100,0.05852918867541963,0.25
8300,0.12867831264400836,0.4
8500,0.09916999637432887,0.28
8700,0.11476602771291819,0.46
8900,0.07956055415053172,0.28
9100,0.14904109148896888,0.55
9300,0.25924320575193127,0.41
9500,0.06823223576785754,0.23
9700,0.08025582453859763,0.36
9900,0.09578508853016127,0.36
10000,0.0,0.0
