eval_count,similarity
100,0.11114404267929912
300,0.1191622532498673
500,0.12878149292871324
700,0.13635612362954247
900,0.13691734065033132
1100,0.13074070552437686
1300,0.12548800892357856
1500,0.12467885748827423
1700,0.12336387108349504
1900,0.12111099149530336
2100,0.11959294908963043
2300,0.11862538343556939
2500,0.11749124156197863
2700,0.11617536612841294
2900,0.11491317671091512
3100,0.11610016042929844
3300,0.11460455639931912
3500,0.1148076334319687
3700,0.11398071308174842
3900,0.11435462408514901
4100,0.11301782713522412
4300,0.11292810016150752
4500,0.11310356173396649
4700,0.11366767704600443
4900,0.11291985655755028
5100,0.11232640464734996
5300,0.11190588150183137
5500,0.11204469111880347
5700,0.1116937740310711
5900,0.11255115961799443
6100,0.11194738698966476
6300,0.11220418895637416
6500,0.11222148667396828
6700,0.1114332796052201
6900,0.11235189976847332
7100,0.11163734776723981
7300,0.11215232778385646
7500,0.11186845174061404
7700,0.1119190384458722
7900,0.1117129316181314
8100,0.11147845200344562
8300,0.11168369372945479
8500,0.11176640595363607
8700,0.11138012348566682
8900,0.11155482638011163
9100,0.11162526384151934
9300,0.11119797282724574
9500,0.11120796563560198
9700,0.11128396971276143
9900,0.11138112596191446
10000,0.11151562119831743
