eval_count,similarity
100,0.11116700653076719
200,0.11204469111880387
300,0.11297346150684774
400,0.11461517088078728
500,0.11555808719848518
600,0.11689747029149843
700,0.12031266710091412
800,0.1257979912983266
900,0.13372306628341088
1000,0.13106055792081747
1100,0.13738703732485974
1200,0.1375672551024862
1300,0.1416211762282345
1400,0.15029329965143703
1500,0.1501346662460837
1600,0.15278155016172779
1700,0.14870580883942627
1800,0.1472197768207602
1900,0.15053462600507936
2000,0.15789070773313468
2100,0.18260022723584002
2200,0.18223452663200984
2300,0.1844922177828112
2400,0.184963754577383
2500,0.17678318881158642
2600,0.17619922258767168
2700,0.17906495536037553
2800,0.17059318178685182
2900,0.17551697727853402
3000,0.16846590522346186
3100,0.16279467480529988
3200,0.16403982025212194
3300,0.16912437987727602
3400,0.1774753327214321
3500,0.17413145341719874
3600,0.1811859443631051
3700,0.1852378528874664
3800,0.1825759811153746
3900,0.17733799547161005
4000,0.17865908237807937
4100,0.1672365095882263
4200,0.1760187753360367
4300,0.1855711843565318
4400,0.18998127053332337
4500,0.19667207018212232
4600,0.19933956185566346
4700,0.19151306931612297
4800,0.19696632074870873
4900,0.20373724069805105
5000,0.19218524327934208
5100,0.18212456584447212
5200,0.18759948457515516
5300,0.18237955580446052
5400,0.19522314597169207
5500,0.20313192495197924
5600,0.2083824470413806
5700,0.20138651564711546
5800,0.2014356870788125
5900,0.2001973662924184
6000,0.18762792813281895
6100,0.18262987012987075
6200,0.18851684845529923
6300,0.19325368938860826
6400,0.19827917708132017
6500,0.20207380796863775
6600,0.20291209602045368
6700,0.19208083692918546
6800,0.1939624770771594
6900,0.189754048086358
7000,0.18517410106390794
7100,0.1826514346439956
7200,0.18799276892460165
7300,0.1841874172086864
7400,0.19154271209001528
7500,0.19676901305432135
7600,0.19642545356422
7700,0.19225988876114403
7800,0.18825873976937885
7900,0.19691304001909757
8000,0.19515849235136457
8100,0.19699767582539904
8200,0.203888293928652
8300,0.21395598125831258
8400,0.2304469273742946
8500,0.23238563809809204
8600,0.23592099744537126
8700,0.22218032963480513
8800,0.22020356596318846
8900,0.21352773703734643
9000,0.20912194132755593
9100,0.19595268633318716
9200,0.2064667901296249
9300,0.20946174678401086
9400,0.2161005849995517
9500,0.22150822489124822
9600,0.23057144454173417
9700,0.20932710849486194
9800,0.20148160208400337
9900,0.20192872527902378
10000,0.20206720877828824
10000,0.18240106124254177
