eval_count,LS_avg_improvement,LS_successful_rate
250,0.15169029835796471,0.4
400,0.3097680094353531,0.4
550,0.21024835453164423,0.3
700,0.1576862658987332,0.225
850,0.15038128421906066,0.22
1000,0.2349091472909562,0.25
1150,0.43948186513026866,0.2714285714285714
1300,0.5607800573014037,0.2875
1450,0.49994817455317797,0.26666666666666666
1600,0.4710040914837908,0.25
1750,0.4439690452826115,0.24545454545454545
1900,0.42200967529684413,0.24166666666666667
2050,0.4327362428965977,0.24615384615384617
2200,0.49464541035107146,0.2571428571428571
2350,0.4762370048768084,0.25333333333333335
2500,0.4464781134672598,0.24375
2650,0.4263278142795822,0.23529411764705882
2800,0.4026429357084943,0.2222222222222222
2950,0.3949658045993621,0.22631578947368422
3100,0.41624664933884215,0.225
3250,0.44817005274166594,0.22380952380952382
3400,0.4539818337629731,0.21818181818181817
3550,0.4772469699199236,0.21304347826086956
3700,0.45736167950659345,0.20416666666666666
3850,0.4688569103448326,0.204
4000,0.45720932262143305,0.20384615384615384
4150,0.4402756440058244,0.1962962962962963
4300,0.4245515138627593,0.18928571428571428
4450,0.4099118064881814,0.18275862068965518
4600,0.396248079605242,0.17666666666666667
4750,0.38346588348894384,0.17096774193548386
4900,0.37148257462991435,0.165625
5050,0.36022552691385634,0.1606060606060606
5200,0.3496306584752135,0.15588235294117647
5350,0.3396412110902074,0.15142857142857144
5500,0.3302067330043683,0.14722222222222223
5650,0.32128222670695294,0.14324324324324325
5800,0.31347995318182315,0.14210526315789473
5950,0.3054420056643405,0.13846153846153847
6100,0.297805955522732,0.135
6250,0.2905423956319336,0.13170731707317074
6400,0.28362471954545904,0.12857142857142856
6550,0.27702879583509954,0.12558139534883722
6700,0.27073268683884727,0.12272727272727273
6850,0.2696989008516744,0.12222222222222222
7000,0.2638358812679424,0.11956521739130435
7150,0.25822235187926273,0.11702127659574468
7300,0.2528427195484448,0.11458333333333333
7450,0.2476826640474561,0.11224489795918367
7600,0.24272901076650696,0.11
7750,0.23796961839853625,0.10784313725490197
7900,0.2333932795831798,0.10576923076923077
8050,0.2289896327985915,0.10377358490566038
8200,0.22626545088556643,0.1037037037037037
8350,0.22215153359673795,0.10181818181818182
8500,0.21818454192536763,0.1
8650,0.21435674294422083,0.09824561403508772
8800,0.21066093703138944,0.09655172413793103
8950,0.2070904126749252,0.09491525423728814
9100,0.20363890579700977,0.09333333333333334
9250,0.20030056307902602,0.09180327868852459
9400,0.19706990883581593,0.09032258064516129
9550,0.19394181504477123,0.08888888888888889
9700,0.19091147418469667,0.0875
9850,0.18797437458185517,0.08615384615384615
10000,0.18512627799728162,0.08484848484848485
