eval_count,LS_avg_improvement,LS_successful_rate
300,8.641213793831032,0.58
500,6.812469832274241,0.51
700,13.038327522426787,0.67
900,9.861935098143746,0.59
1100,10.875945246900239,0.58
1300,15.655774680327234,0.72
1500,10.941749414861272,0.54
1700,10.912487452594211,0.53
1900,11.17727293704139,0.58
2100,11.035288070280645,0.55
2300,12.732416869869335,0.55
2500,7.939580303026234,0.38
2700,7.189600429774571,0.34
2900,9.155811678061143,0.44
3100,9.461152882089069,0.38
3300,3.7157655475466296,0.22
3500,10.27927034834979,0.46
3700,8.406536888975493,0.38
3900,6.487750507647722,0.35
4100,9.927036825030779,0.48
4300,10.545973547634167,0.42
4500,5.416300575153737,0.33
4700,12.675427981717453,0.49
4900,6.153787582503949,0.35
5100,10.009449299782105,0.42
5300,10.975020802297117,0.52
5500,6.598725703357403,0.41
5700,6.409039356076362,0.33
5900,9.397713104177242,0.52
6100,8.27822996168955,0.43
6300,8.199243855666925,0.34
6500,10.863979828239968,0.47
6700,10.890072624614584,0.51
6900,5.880778025219433,0.35
7100,7.868752201276957,0.39
7300,8.956594153412343,0.43
7500,8.61743037673704,0.47
7700,7.870289311260309,0.43
7900,6.1488655510116885,0.48
8100,10.562005026364137,0.45
8300,7.683239498370179,0.37
8500,10.071339449528596,0.47
8700,12.346341498814075,0.48
8900,15.426469681684589,0.55
9100,8.883892649764402,0.43
9300,11.116858864384183,0.45
9500,3.092397236524727,0.31
9700,7.247220910077086,0.36
9900,6.6348602757217305,0.34
10000,1.758514311097305,0.15
