eval_count,LS_avg_improvement,LS_successful_rate
300,7.834390650018808,0.54
500,12.146822049600553,0.59
700,10.689629812626052,0.61
900,10.49086748165814,0.6
1100,10.243172264818863,0.6
1300,12.47271937288906,0.6
1500,13.076474868050179,0.63
1700,5.888957909256897,0.42
1900,10.979122243169073,0.54
2100,10.302571639409518,0.49
2300,4.500359590396395,0.42
2500,4.597882058557608,0.4
2700,10.30511727898932,0.61
2900,8.196662765572327,0.42
3100,7.80389834434271,0.55
3300,5.5605488683095485,0.44
3500,5.60446622306257,0.44
3700,8.607816179074321,0.56
3900,9.740540023998149,0.53
4100,6.935644037711363,0.45
4300,5.712133953576341,0.44
4500,9.558709176826861,0.47
4700,3.5144957658620326,0.32
4900,5.023488780346732,0.37
5100,5.232030651207745,0.5
5300,4.951456236158103,0.33
5500,7.650990294525563,0.47
5700,2.770745459816878,0.26
5900,12.265259624453167,0.55
6100,6.1015995570479875,0.41
6300,5.7178216612157735,0.42
6500,7.320489513845247,0.43
6700,8.791104895482235,0.43
6900,9.60267766525487,0.6
7100,3.3574019545060696,0.31
7300,8.618778013377,0.54
7500,8.711750336931143,0.54
7700,7.266258931090469,0.52
7900,11.32899547628215,0.53
8100,9.6533280103264,0.52
8300,5.929505634401667,0.35
8500,9.715797521010339,0.52
8700,5.578521560410901,0.46
8900,13.457090562195503,0.59
9100,3.9342269421430753,0.29
9300,5.489981561092112,0.39
9500,7.171183917189389,0.46
9700,8.438572761501916,0.6
9900,7.563267254858788,0.55
10000,4.689945829005798,0.35
