eval_count,LS_avg_improvement,LS_successful_rate
600,10.9961944211743,0.89
1100,3.352738753011934,0.48
1600,1.2534169587879804,0.42
2100,0.8562160065921708,0.31
2600,1.2309124127746847,0.28
3100,0.6894548102211375,0.22
3600,1.4332179711812731,0.28
4100,0.5102204804696342,0.11
4600,0.7371468492813983,0.22
5100,0.7968003327849718,0.14
5600,0.6948166095493299,0.14
6100,0.20009434152646732,0.1
6600,0.5452997639569999,0.13
7100,0.6573008367927119,0.16
7600,0.3895253835364186,0.09
8100,0.4137448378066017,0.09
8600,0.27436765984681205,0.09
9100,0.38909525021915586,0.09
9600,0.31153818264213995,0.07
10000,0.9969877083338955,0.35
