eval_count,LS_avg_improvement,LS_successful_rate
250,5.088032544492078,0.4
400,2.999363615049707,0.45
550,3.6050637053658865,0.5
700,2.9939558801192923,0.425
850,3.8052019529145844,0.42
1000,3.6044638125295783,0.4166666666666667
1150,3.311552283035866,0.4
1300,3.1864492280976857,0.3625
1450,2.851190096120626,0.34444444444444444
1600,2.662014703920585,0.33
1750,2.590934584699033,0.33636363636363636
1900,2.38948412658548,0.31666666666666665
2050,2.2056776553096737,0.2923076923076923
2200,2.1534887976325354,0.2857142857142857
2350,2.017897125552426,0.28
2500,2.0964157869579596,0.26875
2650,2.045601068530475,0.2647058823529412
2800,1.9390377148256543,0.2611111111111111
2950,1.9333993286984343,0.25263157894736843
3100,1.8768127577188087,0.25
3250,1.8318510446029543,0.24285714285714285
3400,1.8498173684220753,0.23636363636363636
3550,1.8682441307600797,0.23043478260869565
3700,1.790400625311743,0.22083333333333333
3850,1.826617174748998,0.22
4000,1.756362668027883,0.21153846153846154
4150,1.691312198841665,0.2037037037037037
4300,1.6354256720479146,0.2
4450,1.6033541200612955,0.19655172413793104
4600,1.6056332021058313,0.19333333333333333
4750,1.5856297089556979,0.19032258064516128
4900,1.5768839306319191,0.1875
5050,1.5362385877629838,0.18484848484848485
5200,1.491055099887602,0.17941176470588235
5350,1.448453525605099,0.1742857142857143
5500,1.408218705449402,0.16944444444444445
5650,1.3812167748690425,0.17027027027027028
5800,1.3448689650040677,0.16578947368421051
5950,1.3263543677861651,0.1641025641025641
6100,1.3448340229495626,0.165
6250,1.329199321995986,0.16341463414634147
6400,1.3308797843490197,0.1619047619047619
6550,1.3092325008992596,0.16046511627906976
6700,1.289856070184607,0.1590909090909091
6850,1.2611926019582822,0.15555555555555556
7000,1.2544960768949953,0.15434782608695652
7150,1.2278046710036123,0.15106382978723404
7300,1.2022254070243705,0.14791666666666667
7450,1.177690194636118,0.14489795918367346
7600,1.1541363907433957,0.142
7750,1.1315062654347017,0.1392156862745098
7900,1.1097465295609574,0.13653846153846153
8050,1.1158691545398058,0.13584905660377358
8200,1.0952049109372168,0.13333333333333333
8350,1.075292094374722,0.13090909090909092
8500,1.0629824739212332,0.13035714285714287
8650,1.0443336585892817,0.1280701754385965
8800,1.026327905854984,0.12586206896551724
8950,1.0089325176201536,0.12372881355932204
9100,0.9921169756598177,0.12166666666666667
9250,0.975852762944083,0.11967213114754098
9400,0.9601132022514365,0.11774193548387096
9550,0.9448733101522073,0.11587301587301588
9700,0.9301096646810791,0.1140625
9850,0.9158002852244471,0.1123076923076923
10000,0.901924523327107,0.11060606060606061
