eval_count,LS_avg_improvement,LS_successful_rate
600,11.856001433761223,0.82
1100,4.135406372729924,0.58
1600,1.733733085040429,0.45
2100,1.5153143277592682,0.33
2600,1.4347850794350745,0.33
3100,0.6046416890047166,0.21
3600,1.166206925930219,0.28
4100,0.28272008178033675,0.16
4600,0.47715287768397985,0.15
5100,0.2581161036246737,0.18
5600,0.30001181876246286,0.13
6100,0.3830056985505466,0.17
6600,0.1886583449417446,0.11
7100,0.05226658476981164,0.09
7600,0.3711009498697798,0.14
8100,0.19063767286541078,0.13
8600,0.24395924459954493,0.12
9100,0.1382940279020959,0.04
9600,0.16202328771217028,0.11
10000,0.17194717051503136,0.07
