eval_count,LS_avg_improvement,LS_successful_rate
200,13.858161091749887,0.82
300,0.2501120465841561,0.11
400,0.07211280677118755,0.12
500,0.13325381438355788,0.14
600,0.06841004123019272,0.09
700,0.28439109997310696,0.1
800,0.18176406509337942,0.11
900,0.14241603000285719,0.06
1000,0.32827678919864234,0.2
1100,0.12289333328220124,0.03
1200,0.3771102620263903,0.08
1300,0.29505228884243734,0.09
1400,0.2081689693834197,0.06
1500,0.26200898257380034,0.07
1600,0.168719847258817,0.09
1700,0.17954779653848427,0.07
1800,0.25432640813430757,0.12
1900,0.3900777327682144,0.1
2000,0.11120056942651133,0.05
