eval_count,LS_avg_improvement,LS_successful_rate
200,11.51147851647732,0.66
300,0.4469244823744223,0.16
400,0.023113263034424278,0.03
500,0.29052948395675754,0.12
600,0.047700251582588574,0.05
700,0.20406440132550144,0.08
800,0.2325658122210967,0.11
900,0.1483229099485248,0.08
1000,0.4456634253342221,0.17
1100,0.24505155803573886,0.12
1200,0.3725523722004594,0.1
1300,0.12401956503596213,0.08
1400,0.23165287201519846,0.08
1500,0.049025355035939314,0.05
1600,0.01790125443918715,0.03
1700,0.17678585567375724,0.11
1800,0.3284963788190345,0.1
1900,0.06392232865015401,0.05
2000,0.28380857305849577,0.13
