eval_count,score
100,20.077913806776987
200,25.925721310918377
300,26.10447754442847
700,31.086475674326014
1000,31.503959996154535
1200,31.819184357464298
1300,32.45163685212894
1800,37.22468493662638
1900,37.74670525608303
2800,41.092458424364985
3600,42.656325510872996
10000,42.656325510872996
