eval_count,LS_avg_improvement,LS_successful_rate
700,0.48169591889108665,0.79
800,0.05475360937055407,0.12
900,0.2730388436243938,0.16
1000,0.11565751233737334,0.08
1100,0.49712590674333845,0.09
1700,5.788151806065148,0.5
1800,0.6805696120770635,0.12
1900,0.3678673896392439,0.07
2000,0.51674680293213,0.11
2100,1.0219936872560615,0.14
2700,9.190173098471853,0.47
2800,0.21858832910196505,0.07
2900,0.19968123795544238,0.11
3000,0.009140330855513383,0.03
3100,0.3925318547411984,0.08
3700,6.731445434672991,0.41
3800,0.557623110470928,0.1
3900,0.11923907109194666,0.05
4000,0.2764550389901832,0.08
4100,0.8221090274126618,0.12
4700,4.672149040612641,0.32
4800,0.5552428635110914,0.07
4900,0.16600143292700223,0.02
5000,0.30419751490047575,0.1
5100,0.3030151384075351,0.05
5700,4.686744412293854,0.36
5800,0.7263715330785245,0.18
5900,0.736346276058578,0.08
6000,0.5262912184365962,0.11
6100,0.42315445282581143,0.04
6700,7.274716308634287,0.35
6800,0.8597277767961137,0.11
6900,0.381710282103258,0.06
7000,0.3779510642264058,0.04
7100,0.14094945028880423,0.03
7700,3.4428997742438106,0.24
7800,0.20912646393913525,0.07
7900,0.8100992429556483,0.09
8000,0.2827955109397249,0.06
8100,0.39971650723299335,0.05
8700,5.693248183391828,0.38
8800,0.4215025954167533,0.08
8900,0.16829175627853432,0.02
9000,0.3469072497939314,0.07
9100,0.2592787267871033,0.05
9700,7.190733252969897,0.41
9800,0.4130044506404321,0.06
9900,0.43169803163639237,0.07
10000,0.40215071670029595,0.07
10000,0.0,0.0
