eval_count,similarity
100,0.11115202902975302
200,0.11303847418610967
300,0.11512591751866257
400,0.11681140268074906
500,0.12066931245305929
600,0.12328275834585568
700,0.12645616186387482
800,0.1311313857011052
900,0.1406234020067893
1000,0.14522432023282175
1100,0.1465624444839151
1200,0.15545310654975336
1300,0.16436009137757124
1400,0.16713712672708556
1500,0.16651865008881142
1600,0.16715518755149694
1700,0.17404084158416028
1800,0.16986726331828128
1900,0.1688428635749707
2000,0.16084797753977254
2100,0.16168439206668317
2200,0.16487030202907393
2300,0.16340300793577542
2400,0.16608508924976706
2500,0.1735015772870641
2600,0.17309144823342076
2700,0.17129450196556245
2800,0.16777386117136475
2900,0.16872315767945983
3000,0.16879219804951334
3100,0.1699232427533752
3200,0.16895351218513216
3300,0.18070705743198962
3400,0.1814276708352269
3500,0.18365983971504715
3600,0.17997120460726132
3700,0.17253638949305422
3800,0.16881522406384222
3900,0.17356484663179308
4000,0.17716535433071204
4100,0.1871851885465422
4200,0.1944715089417583
4300,0.20241093918675063
4400,0.2137379529517342
4500,0.21733785278981957
4600,0.22237596362916612
4700,0.21820009168810728
4800,0.22590773836688005
4900,0.21373426138619922
5000,0.19593717343803999
5100,0.18503566141838262
5200,0.18120186253550716
5300,0.17919200695047816
5400,0.1817394113845973
5500,0.1765536723163852
5600,0.17428350116188956
5700,0.1727989946240321
5800,0.16533507909362952
5900,0.16826432796247331
6000,0.16138918594642299
6100,0.1586986072994927
6200,0.16434699460809096
6300,0.1627925332491411
6400,0.16468380709038338
6500,0.16950661589458524
6600,0.1723441590997707
6700,0.18044619422572433
6800,0.17960812772133702
6900,0.17011712306169854
7000,0.16780571149621826
7100,0.1757687664228434
7200,0.18134790955318833
7300,0.17726432797123548
7400,0.17297531519946407
7500,0.173438354052504
7600,0.17851990767454998
7700,0.1699956041540747
7800,0.16616091089747098
7900,0.1742540518467419
8000,0.17592618918995906
8100,0.18247367955409988
8200,0.1822425777568326
8300,0.1846215817034388
8400,0.19687231537751035
8500,0.2089453956032722
8600,0.21035901271502278
8700,0.20561260093708583
8800,0.19843815143836985
8900,0.19813949020109545
9000,0.1956676417108032
9100,0.20035294498591175
9200,0.2047857816611146
9300,0.21124596712243743
9400,0.22557418884432348
9500,0.2387106730194199
9600,0.23475291662713976
9700,0.23596598276255623
9800,0.22473848612522526
9900,0.20841052241570104
10000,0.19581006028575934
10000,0.19538651004168245
