eval_count,LS_avg_improvement,LS_successful_rate
700,0.31790766330019354,0.68
800,0.018632642982091437,0.14
900,0.21472020225908373,0.2
1000,0.160101749571421,0.12
1100,0.33222448361851614,0.12
1700,1.670540897091041,0.49
1800,0.5343678033073986,0.12
1900,1.2657492318360464,0.19
2000,0.6432945603290441,0.12
2100,0.839055647438833,0.15
2700,5.529055856390746,0.37
2800,0.10569515876503154,0.03
2900,0.3247123318108318,0.12
3000,0.2248390516379037,0.06
3100,0.27680968535360656,0.13
3700,8.34768302553755,0.45
3800,0.23750164465696486,0.07
3900,0.1272008219097273,0.06
4000,0.525757754411221,0.09
4100,0.484010951073165,0.07
4700,10.876581161104422,0.42
4800,0.06052279829692509,0.05
4900,0.2145726452126749,0.05
5000,0.12249841032817287,0.07
5100,0.1261133241759768,0.03
5700,5.118223954391065,0.3
5800,0.02281484128919317,0.03
5900,0.336945287541308,0.08
6000,0.10299292445328845,0.05
6100,0.16669425384067693,0.05
6700,6.135594281536537,0.27
6800,0.07985988489815213,0.04
6900,0.0855251363867994,0.06
7000,0.1643933724635916,0.05
7100,0.25498596602346096,0.06
7700,1.6168566313043906,0.2
7800,0.02020921921065707,0.07
7900,0.014764580825375333,0.04
8000,0.024983417482102654,0.07
8100,0.02915743563241847,0.06
8700,7.505927938546091,0.27
8800,0.1320958856202826,0.05
8900,0.13742254003585785,0.04
9000,0.2440818801142251,0.06
9100,0.16885099415814694,0.04
9700,6.877940724804822,0.35
9800,0.0032605890907341007,0.03
9900,0.03229104328430424,0.06
10000,0.22285231860782773,0.07
10000,0.0,0.0
