eval_count,LS_avg_improvement,LS_successful_rate
200,11.823783017491873,0.59
300,0.41728137970966583,0.17
400,0.09769478913313381,0.1
500,0.3310501781914382,0.19
600,0.08460512910517373,0.08
700,0.1636190311469509,0.07
800,0.19247638418301022,0.11
900,0.15948394464570267,0.09
1000,0.09711431260373495,0.05
1100,0.27634247056887884,0.09
1200,0.3506405454949501,0.03
1300,0.3200005168924396,0.13
1400,0.07290715410580084,0.05
1500,0.27001682468351773,0.12
1600,0.2712098400112983,0.09
1700,0.10482167788762922,0.05
1800,0.22983563995706163,0.1
1900,0.08015289200006301,0.04
2000,0.046651055810383715,0.04
