eval_count,score
100,14.670289893394747
200,15.086334460323329
400,30.12631957428072
800,42.03174280641792
1500,45.034084850934285
3600,45.31225603189419
3800,47.47411749952167
4300,54.11533549836614
7700,54.79541080427092
9800,55.643039900415324
10000,55.643039900415324
