eval_count,similarity
100,0.11100745431873722
200,0.11100845009776371
300,0.11104829591340931
400,0.11110313063931221
500,0.11111909272943071
600,0.11112208613195028
700,0.11112607758619354
800,0.11112907136505569
900,0.11115202902975284
1000,0.11116900383587865
1100,0.11117999029700563
1200,0.11117799259710448
1300,0.11117899143808124
1400,0.11118498486085937
1500,0.11118498486085937
1600,0.11118498486085937
1700,0.11117199992811785
1800,0.11117199992811785
1900,0.11117100121276118
2000,0.11116900383587872
2100,0.11262491126520827
2200,0.11522453654129501
2300,0.11736643936303075
2400,0.11991627663593525
2500,0.12268752602461354
2600,0.12490411401347147
2700,0.12927522303239278
2800,0.13217058817245725
2900,0.13457815864452904
3000,0.1372712146422532
3100,0.1444192885818257
3200,0.15521328500294373
3300,0.16230146759872308
3400,0.17602879048662137
3500,0.1932054144353718
3600,0.2102625095573844
3700,0.22882343151938714
3800,0.26249363651790675
3900,0.2950081052732011
4000,0.2982790204396519
4100,0.32736363155389137
4200,0.33729455695168103
4300,0.3465512895908642
4400,0.39615212241501374
4500,0.41334045893316995
4600,0.3870332144867777
4700,0.42596034696406987
4800,0.4963500721963667
4900,0.5046488867139616
5000,0.4985898468976577
5100,0.49079876259220234
5200,0.5340727633679961
5300,0.5189331991445387
5400,0.5128045748383814
5500,0.49478229578984656
5600,0.5119771627156419
5700,0.5237873529162714
5800,0.5452502643637572
5900,0.5942947702060193
6000,0.6370656370656322
6100,0.6602112676056225
6200,0.6794970349220164
6300,0.701570383808594
6400,0.6841930668435761
6500,0.663645626642347
6600,0.6053416817492473
6700,0.602952640810746
6800,0.6588053662691576
6900,0.6123206333498196
7000,0.6186262747450446
7100,0.6196174644502204
7200,0.6070640176600391
7300,0.6410588479071601
7400,0.5987227248536395
7500,0.5880536019767989
7600,0.5522088353413561
7700,0.5720956035319589
7800,0.6145098818154675
7900,0.5878859857482103
8000,0.6036879847797361
8100,0.6520364613520109
8200,0.6742766850106143
8300,0.7056911496350241
8400,0.7878151260504213
8500,0.7881161635460435
8600,0.787313907621834
8700,0.8344009169981796
8800,0.8081896551724156
8900,0.7975638051044107
9000,0.8183982540837278
9100,0.8080313418217454
9200,0.8399511301160677
9300,0.7736309077269299
9400,0.8131283264340654
9500,0.8234628693106217
9600,0.813128326434064
9700,0.793116708325326
9800,0.7415063814488505
9900,0.7290132547864396
10000,0.7779104852904161
